sale_id,sale_at,sku,qty,unit_price_usd,payment_method,event_tag
SQ-000877,2026-03-19T19:49:00-07:00,CR-GI-001,2,17.93,card,spring_ops
SQ-000878,2026-03-25T18:38:00-07:00,CR-PATCH-007,2,34.33,cash,spring_ops
SQ-000879,2026-03-06T09:50:00-07:00,CR-PATCH-006,1,27.29,card,spring_ops
SQ-000880,2026-03-26T18:09:00-07:00,CR-TOWEL-001,1,12.25,card,spring_ops
SQ-000881,2026-03-28T09:20:00-07:00,CR-PATCH-002,1,58.34,card,spring_ops
SQ-000882,2026-03-17T16:27:00-07:00,CR-KIT-004,3,7.42,cash,spring_ops
SQ-000883,2026-03-10T17:48:00-07:00,CR-KIT-002,1,52.47,card,spring_ops
SQ-000884,2026-03-13T15:49:00-07:00,CR-PATCH-005,2,54.15,cash,spring_ops
SQ-000885,2026-03-10T17:20:00-07:00,CR-PATCH-001,3,13.53,card,spring_ops
SQ-000886,2026-03-27T12:10:00-07:00,CR-KIT-001,3,12.34,card,spring_ops
SQ-000887,2026-03-27T15:35:00-07:00,CR-KIT-004,2,7.42,cash,spring_ops
SQ-000888,2026-03-22T10:35:00-07:00,CR-PATCH-008,2,23.2,card,spring_ops
SQ-000889,2026-03-01T14:54:00-07:00,CR-GI-004,2,14.2,card,spring_ops
SQ-000890,2026-03-07T18:35:00-07:00,CR-PATCH-004,1,7.92,cash,spring_ops
SQ-000891,2026-03-06T20:00:00-07:00,CR-PATCH-001,1,13.53,cash,spring_ops
SQ-000892,2026-03-17T12:00:00-07:00,CR-PATCH-001,3,13.53,card,spring_ops
SQ-000893,2026-03-04T14:58:00-07:00,CR-KIT-002,2,52.47,card,spring_ops
SQ-000894,2026-03-09T09:41:00-07:00,CR-KIT-001,2,12.34,cash,spring_ops
SQ-000895,2026-03-02T20:45:00-07:00,CR-KIT-005,2,40.38,card,spring_ops
SQ-000896,2026-03-02T18:52:00-07:00,CR-DROPIN,1,18.0,cash,spring_ops
SQ-000897,2026-03-21T16:31:00-07:00,CR-KIT-001,1,12.34,cash,spring_ops
SQ-000898,2026-03-25T17:51:00-07:00,CR-DROPIN,1,18.0,card,spring_ops
SQ-000899,2026-03-01T18:57:00-07:00,CR-PATCH-001,3,13.53,card,spring_ops
SQ-000900,2026-03-28T11:05:00-07:00,CR-GI-004,2,14.2,card,spring_ops
SQ-000901,2026-03-15T19:45:00-07:00,CR-TOWEL-003,1,29.52,card,spring_ops
SQ-000902,2026-03-28T17:17:00-07:00,CR-GI-002,1,39.31,card,spring_ops
SQ-000903,2026-03-27T19:54:00-07:00,CR-KIT-002,2,52.47,card,spring_ops
SQ-000904,2026-03-24T14:33:00-07:00,CR-PATCH-007,1,34.33,cash,spring_ops
SQ-000905,2026-03-27T19:42:00-07:00,CR-PATCH-004,1,7.92,card,spring_ops
SQ-000906,2026-03-27T17:09:00-07:00,CR-PATCH-006,3,27.29,card,spring_ops
SQ-000907,2026-03-06T16:02:00-07:00,CR-TOWEL-001,2,12.25,card,spring_ops
SQ-000908,2026-03-14T11:40:00-07:00,CR-GI-001,3,17.93,card,spring_ops
SQ-000909,2026-03-09T17:22:00-07:00,CR-TOWEL-002,1,34.16,card,spring_ops
SQ-000910,2026-03-19T20:05:00-07:00,CR-KIT-003,3,58.66,cash,spring_ops
SQ-000911,2026-03-04T10:11:00-07:00,CR-TOWEL-001,3,12.25,card,spring_ops
SQ-000912,2026-03-11T18:40:00-07:00,CR-GI-004,1,14.2,card,spring_ops
SQ-000913,2026-03-07T19:23:00-07:00,CR-PATCH-003,2,41.1,card,spring_ops
SQ-000914,2026-03-10T19:41:00-07:00,CR-GI-003,1,64.46,card,spring_ops
SQ-000915,2026-03-02T15:45:00-07:00,CR-TOWEL-002,2,34.16,card,spring_ops
SQ-000916,2026-03-05T18:20:00-07:00,CR-PATCH-008,2,23.2,card,spring_ops
SQ-000917,2026-03-09T12:11:00-07:00,CR-PATCH-006,2,27.29,card,spring_ops
SQ-000918,2026-03-09T10:31:00-07:00,CR-KIT-003,2,58.66,card,spring_ops
SQ-000919,2026-03-25T19:33:00-07:00,CR-PATCH-001,2,13.53,card,spring_ops
SQ-000920,2026-03-27T18:24:00-07:00,CR-TOWEL-003,1,29.52,card,spring_ops
SQ-000921,2026-03-12T19:51:00-07:00,CR-PATCH-004,3,7.92,card,spring_ops
SQ-000922,2026-03-11T20:32:00-07:00,CR-PATCH-006,3,27.29,card,spring_ops
SQ-000923,2026-03-17T12:16:00-07:00,CR-TOWEL-001,1,12.25,cash,spring_ops
SQ-000924,2026-03-02T10:33:00-07:00,CR-PATCH-008,3,23.2,card,spring_ops
SQ-000925,2026-03-05T16:37:00-07:00,CR-PATCH-002,2,58.34,card,spring_ops
SQ-000926,2026-03-13T19:37:00-07:00,CR-PATCH-007,1,34.33,card,spring_ops
SQ-000927,2026-03-21T14:55:00-07:00,CR-GI-002,1,39.31,card,spring_ops
SQ-000928,2026-03-16T14:21:00-07:00,CR-PATCH-004,3,7.92,card,spring_ops
SQ-000929,2026-03-12T13:10:00-07:00,CR-GI-004,2,14.2,card,spring_ops
SQ-000930,2026-03-15T18:29:00-07:00,CR-PATCH-003,3,41.1,cash,spring_ops
SQ-000931,2026-03-16T12:16:00-07:00,CR-KIT-005,3,40.38,card,spring_ops
SQ-000932,2026-03-11T16:43:00-07:00,CR-KIT-001,2,12.34,card,spring_ops
SQ-000933,2026-03-08T17:06:00-07:00,CR-TOWEL-003,2,29.52,cash,spring_ops
SQ-000934,2026-03-19T15:37:00-07:00,CR-PATCH-008,1,23.2,card,spring_ops
SQ-000935,2026-03-06T13:56:00-07:00,CR-GI-001,3,17.93,card,spring_ops
SQ-000936,2026-03-22T14:50:00-07:00,CR-KIT-004,1,7.42,card,spring_ops
SQ-000937,2026-03-26T11:51:00-07:00,CR-TOWEL-002,2,34.16,cash,spring_ops
SQ-000938,2026-03-06T16:00:00-07:00,CR-KIT-005,3,40.38,card,spring_ops
SQ-000939,2026-03-06T13:19:00-07:00,CR-PATCH-006,1,27.29,card,spring_ops
SQ-000940,2026-03-28T12:27:00-07:00,CR-GI-003,1,64.46,card,spring_ops
SQ-000941,2026-03-22T17:54:00-07:00,CR-KIT-004,2,7.42,card,spring_ops
SQ-000942,2026-03-06T14:06:00-07:00,CR-PATCH-002,2,58.34,cash,spring_ops
SQ-000943,2026-03-16T19:24:00-07:00,CR-PATCH-006,2,27.29,card,spring_ops
SQ-000944,2026-03-13T11:20:00-07:00,CR-GI-002,1,39.31,cash,spring_ops
SQ-000945,2026-03-10T19:46:00-07:00,CR-KIT-002,2,52.47,cash,spring_ops
SQ-000946,2026-03-03T14:31:00-07:00,CR-PATCH-005,3,54.15,card,spring_ops
SQ-000947,2026-03-20T11:49:00-07:00,CR-GI-003,1,64.46,card,spring_ops
SQ-000948,2026-03-11T17:52:00-07:00,CR-PATCH-001,1,13.53,cash,spring_ops
SQ-000949,2026-03-21T12:08:00-07:00,CR-TOWEL-001,2,12.25,card,spring_ops
SQ-000950,2026-03-07T13:27:00-07:00,CR-TOWEL-003,1,29.52,card,spring_ops
SQ-000951,2026-03-21T11:27:00-07:00,CR-KIT-005,1,40.38,card,spring_ops
SQ-000952,2026-03-13T19:52:00-07:00,CR-TOWEL-002,2,34.16,card,spring_ops
SQ-000953,2026-03-14T11:10:00-07:00,CR-PATCH-008,2,23.2,card,spring_ops
SQ-000954,2026-03-26T10:22:00-07:00,CR-KIT-003,3,58.66,card,spring_ops
SQ-000955,2026-03-28T15:51:00-07:00,CR-DROPIN,1,18.0,card,spring_ops
SQ-000956,2026-03-05T18:32:00-07:00,CR-KIT-002,2,52.47,cash,spring_ops
SQ-000957,2026-03-16T19:42:00-07:00,CR-PATCH-003,2,41.1,cash,spring_ops
SQ-000958,2026-03-10T15:16:00-07:00,CR-TOWEL-003,3,29.52,card,spring_ops
SQ-000959,2026-03-26T16:32:00-07:00,CR-KIT-001,2,12.34,cash,spring_ops
SQ-000960,2026-03-28T17:23:00-07:00,CR-KIT-002,1,52.47,card,spring_ops
SQ-000961,2026-03-18T15:55:00-07:00,CR-PATCH-004,3,7.92,card,spring_ops
SQ-000962,2026-03-01T14:59:00-07:00,CR-KIT-004,3,7.42,card,spring_ops
SQ-000963,2026-03-17T18:46:00-07:00,CR-PATCH-006,2,27.29,cash,spring_ops
SQ-000964,2026-03-15T13:02:00-07:00,CR-TOWEL-003,1,29.52,cash,spring_ops
SQ-000965,2026-03-12T09:56:00-07:00,CR-KIT-003,3,58.66,card,spring_ops
SQ-000966,2026-03-14T14:43:00-07:00,CR-PATCH-008,2,23.2,card,spring_ops
SQ-000967,2026-03-09T11:18:00-07:00,CR-PATCH-005,2,54.15,cash,spring_ops
SQ-000968,2026-03-15T14:19:00-07:00,CR-PATCH-003,3,41.1,card,spring_ops
SQ-000969,2026-03-04T14:46:00-07:00,CR-KIT-001,1,12.34,cash,spring_ops
SQ-000970,2026-03-06T10:34:00-07:00,CR-GI-003,1,64.46,card,spring_ops
SQ-000971,2026-03-21T16:27:00-07:00,CR-KIT-004,2,7.42,card,spring_ops
SQ-000972,2026-03-23T18:15:00-07:00,CR-KIT-003,3,58.66,cash,spring_ops
SQ-000973,2026-03-03T14:23:00-07:00,CR-TOWEL-003,1,29.52,card,spring_ops
SQ-000974,2026-03-24T19:51:00-07:00,CR-KIT-001,1,12.34,cash,spring_ops
SQ-000975,2026-03-24T10:21:00-07:00,CR-GI-001,3,17.93,card,spring_ops
SQ-000976,2026-03-13T09:11:00-07:00,CR-PATCH-004,3,7.92,card,spring_ops
SQ-000977,2026-03-24T10:53:00-07:00,CR-DROPIN,2,18.0,card,spring_ops
SQ-000978,2026-03-19T13:19:00-07:00,CR-PATCH-006,3,27.29,card,spring_ops
SQ-000979,2026-03-12T18:30:00-07:00,CR-TOWEL-003,1,29.52,cash,spring_ops
SQ-000980,2026-03-24T20:49:00-07:00,CR-PATCH-008,1,23.2,card,spring_ops
SQ-000981,2026-03-22T09:38:00-07:00,CR-GI-001,2,17.93,card,spring_ops
SQ-000982,2026-03-09T09:26:00-07:00,CR-TOWEL-002,1,34.16,card,spring_ops
SQ-000983,2026-03-22T11:17:00-07:00,CR-PATCH-004,2,7.92,cash,spring_ops
SQ-000984,2026-03-26T19:20:00-07:00,CR-KIT-001,1,12.34,card,spring_ops
SQ-000985,2026-03-01T20:20:00-07:00,CR-GI-003,1,64.46,card,spring_ops
SQ-000986,2026-03-10T20:45:00-07:00,CR-KIT-001,3,12.34,cash,spring_ops
SQ-000987,2026-03-14T19:38:00-07:00,CR-PATCH-007,2,34.33,cash,spring_ops
SQ-000988,2026-03-18T09:21:00-07:00,CR-PATCH-002,2,58.34,card,spring_ops
SQ-000989,2026-03-27T16:09:00-07:00,CR-PATCH-001,2,13.53,cash,spring_ops
SQ-000990,2026-03-18T20:10:00-07:00,CR-PATCH-006,3,27.29,cash,spring_ops
SQ-000991,2026-03-13T09:42:00-07:00,CR-PATCH-008,3,23.2,card,spring_ops
SQ-000992,2026-03-16T17:22:00-07:00,CR-DROPIN,1,18.0,card,spring_ops
SQ-000993,2026-03-12T13:18:00-07:00,CR-GI-001,2,17.93,cash,spring_ops
SQ-000994,2026-03-01T11:39:00-07:00,CR-KIT-003,3,58.66,card,spring_ops
SQ-000995,2026-03-12T18:27:00-07:00,CR-KIT-001,2,12.34,card,spring_ops
SQ-000996,2026-03-18T20:31:00-07:00,CR-TOWEL-002,1,34.16,cash,spring_ops
SQ-000997,2026-03-05T15:38:00-07:00,CR-PATCH-005,1,54.15,card,spring_ops
SQ-000998,2026-03-07T12:07:00-07:00,CR-KIT-005,3,40.38,card,spring_ops
SQ-000999,2026-03-28T11:49:00-07:00,CR-GI-004,3,14.2,cash,spring_ops
SQ-001000,2026-03-14T14:48:00-07:00,CR-PATCH-005,1,54.15,cash,spring_ops
SQ-001001,2026-03-09T14:49:00-07:00,CR-KIT-001,2,12.34,card,spring_ops
SQ-001002,2026-03-25T19:20:00-07:00,CR-DROPIN,3,18.0,cash,spring_ops
SQ-001003,2026-03-28T15:31:00-07:00,CR-GI-003,2,64.46,card,spring_ops
SQ-001004,2026-03-06T11:25:00-07:00,CR-KIT-003,2,58.66,card,spring_ops
SQ-001005,2026-03-27T14:48:00-07:00,CR-PATCH-005,2,54.15,card,spring_ops
SQ-001006,2026-03-13T18:41:00-07:00,CR-GI-002,2,39.31,cash,spring_ops
SQ-001007,2026-03-07T19:01:00-07:00,CR-PATCH-004,3,7.92,card,spring_ops
SQ-001008,2026-03-20T18:32:00-07:00,CR-KIT-004,1,7.42,cash,spring_ops
SQ-001009,2026-03-11T18:15:00-07:00,CR-PATCH-003,1,41.1,cash,spring_ops
SQ-001010,2026-03-12T09:47:00-07:00,CR-TOWEL-001,3,12.25,cash,spring_ops
SQ-001011,2026-03-17T12:54:00-07:00,CR-PATCH-005,1,54.15,cash,spring_ops
SQ-001012,2026-03-24T12:11:00-07:00,CR-PATCH-001,2,13.53,card,spring_ops
SQ-001013,2026-03-05T13:04:00-07:00,CR-KIT-002,1,52.47,card,spring_ops
SQ-001014,2026-03-15T16:15:00-07:00,CR-PATCH-007,3,34.33,cash,spring_ops
SQ-001015,2026-03-26T11:29:00-07:00,CR-GI-003,3,64.46,card,spring_ops
SQ-001016,2026-03-27T14:55:00-07:00,CR-KIT-001,1,12.34,card,spring_ops
SQ-001017,2026-03-24T10:00:00-07:00,CR-KIT-003,3,58.66,card,spring_ops
SQ-001018,2026-03-28T17:30:00-07:00,CR-PATCH-004,2,7.92,card,spring_ops
SQ-001019,2026-03-09T20:34:00-07:00,CR-PATCH-004,1,7.92,card,spring_ops
SQ-001020,2026-03-16T20:03:00-07:00,CR-KIT-003,2,58.66,cash,spring_ops
SQ-001021,2026-03-12T15:45:00-07:00,CR-TOWEL-003,3,29.52,cash,spring_ops
SQ-001022,2026-03-26T10:06:00-07:00,CR-PATCH-004,1,7.92,card,spring_ops
SQ-001023,2026-03-25T10:46:00-07:00,CR-PATCH-007,1,34.33,card,spring_ops
SQ-001024,2026-03-22T14:09:00-07:00,CR-PATCH-004,1,7.92,cash,spring_ops
SQ-001025,2026-03-09T10:21:00-07:00,CR-PATCH-006,3,27.29,card,spring_ops
SQ-001026,2026-03-23T16:48:00-07:00,CR-KIT-003,1,58.66,card,spring_ops
SQ-001027,2026-03-10T20:28:00-07:00,CR-KIT-002,2,52.47,cash,spring_ops
SQ-001028,2026-03-19T13:38:00-07:00,CR-PATCH-008,1,23.2,card,spring_ops
SQ-001029,2026-03-17T13:01:00-07:00,CR-KIT-004,1,7.42,card,spring_ops
SQ-001030,2026-03-12T20:18:00-07:00,CR-PATCH-007,2,34.33,card,spring_ops
SQ-001031,2026-03-21T13:30:00-07:00,CR-PATCH-007,3,34.33,cash,spring_ops
SQ-001032,2026-03-05T20:51:00-07:00,CR-TOWEL-002,3,34.16,card,spring_ops
SQ-001033,2026-03-20T13:54:00-07:00,CR-KIT-004,2,7.42,card,spring_ops
SQ-001034,2026-03-08T09:54:00-07:00,CR-DROPIN,1,18.0,card,spring_ops
SQ-001035,2026-03-19T09:16:00-07:00,CR-KIT-004,2,7.42,cash,spring_ops
SQ-001036,2026-03-20T11:22:00-07:00,CR-PATCH-002,3,58.34,card,spring_ops
SQ-001037,2026-03-28T17:20:00-07:00,CR-PATCH-007,3,34.33,card,spring_ops
SQ-001038,2026-03-28T16:41:00-07:00,CR-KIT-005,1,40.38,cash,spring_ops
SQ-001039,2026-03-16T15:00:00-07:00,CR-GI-004,3,14.2,card,spring_ops
SQ-001040,2026-03-08T13:13:00-07:00,CR-KIT-002,1,52.47,card,spring_ops
SQ-001041,2026-03-20T20:50:00-07:00,CR-PATCH-008,1,23.2,card,spring_ops
SQ-001042,2026-03-16T16:36:00-07:00,CR-PATCH-001,3,13.53,card,spring_ops
SQ-001043,2026-03-08T20:12:00-07:00,CR-GI-001,2,17.93,card,spring_ops
SQ-001044,2026-03-21T10:21:00-07:00,CR-KIT-005,3,40.38,card,spring_ops
SQ-001045,2026-03-18T17:54:00-07:00,CR-PATCH-008,3,23.2,card,spring_ops
SQ-001046,2026-03-15T18:33:00-07:00,CR-TOWEL-003,1,29.52,card,spring_ops
SQ-001047,2026-03-26T20:11:00-07:00,CR-PATCH-008,3,23.2,card,spring_ops
SQ-001048,2026-03-23T20:29:00-07:00,CR-GI-003,1,64.46,card,spring_ops
SQ-001049,2026-03-09T17:17:00-07:00,CR-KIT-001,1,12.34,card,spring_ops
SQ-001050,2026-03-05T17:19:00-07:00,CR-TOWEL-001,1,12.25,card,spring_ops
SQ-001051,2026-03-08T18:48:00-07:00,CR-GI-003,3,64.46,cash,spring_ops
SQ-001052,2026-03-04T17:56:00-07:00,CR-KIT-003,1,58.66,card,spring_ops
SQ-001053,2026-03-03T12:30:00-07:00,CR-DROPIN,1,18.0,cash,spring_ops
SQ-001054,2026-03-16T12:06:00-07:00,CR-TOWEL-001,3,12.25,card,spring_ops
SQ-001055,2026-03-16T13:36:00-07:00,CR-KIT-001,1,12.34,cash,spring_ops
SQ-001056,2026-03-24T16:49:00-07:00,CR-GI-002,3,39.31,card,spring_ops
SQ-001057,2026-03-26T19:39:00-07:00,CR-PATCH-007,2,34.33,card,spring_ops
SQ-001058,2026-03-25T15:38:00-07:00,CR-PATCH-008,2,23.2,cash,spring_ops
SQ-001059,2026-03-06T14:32:00-07:00,CR-DROPIN,2,18.0,card,spring_ops
SQ-001060,2026-03-10T13:55:00-07:00,CR-DROPIN,3,18.0,card,spring_ops
SQ-001061,2026-03-09T19:35:00-07:00,CR-KIT-002,3,52.47,card,spring_ops
SQ-001062,2026-03-15T10:48:00-07:00,CR-DROPIN,1,18.0,cash,spring_ops
SQ-001063,2026-03-11T17:30:00-07:00,CR-PATCH-003,2,41.1,card,spring_ops
SQ-001064,2026-03-03T15:43:00-07:00,CR-GI-004,2,14.2,card,spring_ops
SQ-001065,2026-03-11T19:43:00-07:00,CR-KIT-003,3,58.66,card,spring_ops
SQ-001066,2026-03-25T10:48:00-07:00,CR-PATCH-006,1,27.29,card,spring_ops
SQ-001067,2026-03-17T13:20:00-07:00,CR-TOWEL-002,3,34.16,cash,spring_ops
SQ-001068,2026-03-22T13:59:00-07:00,CR-GI-002,3,39.31,card,spring_ops
SQ-001069,2026-03-22T11:20:00-07:00,CR-PATCH-007,1,34.33,card,spring_ops
SQ-001070,2026-03-26T11:54:00-07:00,CR-KIT-005,1,40.38,card,spring_ops
SQ-001071,2026-03-17T16:41:00-07:00,CR-KIT-002,3,52.47,cash,spring_ops
SQ-001072,2026-03-08T13:30:00-07:00,CR-PATCH-008,2,23.2,card,spring_ops
SQ-001073,2026-03-10T14:46:00-07:00,CR-KIT-004,2,7.42,card,spring_ops
SQ-001074,2026-03-10T15:36:00-07:00,CR-KIT-003,2,58.66,cash,spring_ops
SQ-001075,2026-03-25T15:03:00-07:00,CR-PATCH-003,2,41.1,card,spring_ops
SQ-001076,2026-03-26T11:29:00-07:00,CR-DROPIN,2,18.0,card,spring_ops
SQ-001077,2026-03-07T19:45:00-07:00,CR-PATCH-006,2,27.29,card,spring_ops
SQ-001078,2026-03-01T14:27:00-07:00,CR-PATCH-001,2,13.53,card,spring_ops
SQ-001079,2026-03-18T20:12:00-07:00,CR-PATCH-005,1,54.15,cash,spring_ops
SQ-001080,2026-03-04T10:15:00-07:00,CR-PATCH-008,1,23.2,card,spring_ops
SQ-001081,2026-03-24T18:30:00-07:00,CR-PATCH-002,1,58.34,cash,spring_ops
SQ-001082,2026-03-08T13:38:00-07:00,CR-PATCH-002,3,58.34,cash,spring_ops
SQ-001083,2026-03-04T09:40:00-07:00,CR-TOWEL-003,2,29.52,card,spring_ops
SQ-001084,2026-03-12T16:59:00-07:00,CR-PATCH-005,2,54.15,card,spring_ops
SQ-001085,2026-03-05T20:04:00-07:00,CR-PATCH-002,2,58.34,cash,spring_ops
SQ-001086,2026-03-28T11:37:00-07:00,CR-KIT-004,2,7.42,card,spring_ops
SQ-001087,2026-03-03T16:15:00-07:00,CR-PATCH-005,2,54.15,card,spring_ops
SQ-001088,2026-03-17T13:44:00-07:00,CR-PATCH-005,1,54.15,card,spring_ops
SQ-001089,2026-03-28T20:45:00-07:00,CR-TOWEL-001,3,12.25,card,spring_ops
SQ-001090,2026-03-25T16:47:00-07:00,CR-PATCH-001,1,13.53,card,spring_ops
SQ-001091,2026-03-15T12:29:00-07:00,CR-KIT-002,2,52.47,card,spring_ops
SQ-001092,2026-03-22T20:16:00-07:00,CR-PATCH-006,2,27.29,card,spring_ops
SQ-001093,2026-03-04T19:26:00-07:00,CR-KIT-004,2,7.42,cash,spring_ops
SQ-001094,2026-03-26T09:53:00-07:00,CR-PATCH-002,3,58.34,card,spring_ops
SQ-001095,2026-03-12T09:36:00-07:00,CR-GI-001,2,17.93,card,spring_ops
SQ-001096,2026-03-28T14:50:00-07:00,CR-GI-001,3,17.93,cash,spring_ops
SQ-001097,2026-03-19T14:40:00-07:00,CR-TOWEL-002,1,34.16,card,spring_ops
SQ-001098,2026-03-03T17:49:00-07:00,CR-PATCH-007,1,34.33,card,spring_ops
SQ-001099,2026-03-28T10:36:00-07:00,CR-GI-001,2,17.93,card,spring_ops
SQ-001100,2026-03-25T19:27:00-07:00,CR-TOWEL-001,2,12.25,cash,spring_ops
SQ-001101,2026-03-24T11:41:00-07:00,CR-KIT-003,2,58.66,card,spring_ops
SQ-001102,2026-03-21T18:21:00-07:00,CR-GI-004,2,14.2,cash,spring_ops
SQ-001103,2026-04-19T13:00:00-07:00,CR-KIT-005,3,40.38,cash,spring_tournament_2026
SQ-001104,2026-04-01T12:20:00-07:00,CR-PATCH-003,2,41.1,card,spring_tournament_2026
SQ-001105,2026-04-28T12:37:00-07:00,CR-PATCH-008,3,23.2,card,spring_tournament_2026
SQ-001106,2026-04-15T19:42:00-07:00,CR-PATCH-005,1,54.15,card,spring_tournament_2026
SQ-001107,2026-04-05T12:49:00-07:00,CR-PATCH-007,1,34.33,card,spring_tournament_2026
SQ-001108,2026-04-06T10:01:00-07:00,CR-TOWEL-002,3,34.16,card,spring_tournament_2026
SQ-001109,2026-04-18T14:04:00-07:00,CR-KIT-004,2,7.42,card,spring_tournament_2026
SQ-001110,2026-04-22T12:12:00-07:00,CR-GI-003,2,64.46,card,spring_tournament_2026
SQ-001111,2026-04-09T12:59:00-07:00,CR-PATCH-004,1,7.92,card,spring_tournament_2026
SQ-001112,2026-04-05T16:07:00-07:00,CR-PATCH-003,2,41.1,card,spring_tournament_2026
SQ-001113,2026-04-28T20:54:00-07:00,CR-KIT-003,3,58.66,card,spring_tournament_2026
SQ-001114,2026-04-02T16:28:00-07:00,CR-KIT-005,2,40.38,card,spring_tournament_2026
SQ-001115,2026-04-25T15:37:00-07:00,CR-PATCH-006,1,27.29,card,spring_tournament_2026
SQ-001116,2026-04-17T18:46:00-07:00,CR-GI-004,3,14.2,card,spring_tournament_2026
SQ-001117,2026-04-25T12:07:00-07:00,CR-GI-004,2,14.2,card,spring_tournament_2026
SQ-001118,2026-04-14T12:13:00-07:00,CR-KIT-002,1,52.47,card,spring_tournament_2026
SQ-001119,2026-04-09T17:07:00-07:00,CR-PATCH-002,2,58.34,card,spring_tournament_2026
SQ-001120,2026-04-13T15:25:00-07:00,CR-PATCH-003,1,41.1,card,spring_tournament_2026
SQ-001121,2026-04-10T10:27:00-07:00,CR-PATCH-001,3,13.53,card,spring_tournament_2026
SQ-001122,2026-04-23T10:41:00-07:00,CR-GI-003,3,64.46,cash,spring_tournament_2026
SQ-001123,2026-04-01T13:46:00-07:00,CR-PATCH-002,3,58.34,card,spring_tournament_2026
SQ-001124,2026-04-05T12:11:00-07:00,CR-TOWEL-003,3,29.52,card,spring_tournament_2026
SQ-001125,2026-04-17T11:08:00-07:00,CR-KIT-004,3,7.42,cash,spring_tournament_2026
SQ-001126,2026-04-02T18:51:00-07:00,CR-TOWEL-003,1,29.52,card,spring_tournament_2026
SQ-001127,2026-04-20T15:52:00-07:00,CR-PATCH-001,1,13.53,cash,spring_tournament_2026
SQ-001128,2026-04-06T17:09:00-07:00,CR-GI-004,3,14.2,card,spring_tournament_2026
SQ-001129,2026-04-04T11:01:00-07:00,CR-PATCH-001,2,13.53,card,spring_tournament_2026
SQ-001130,2026-04-13T19:23:00-07:00,CR-TOWEL-002,2,34.16,card,spring_tournament_2026
SQ-001131,2026-04-26T09:21:00-07:00,CR-PATCH-003,1,41.1,cash,spring_tournament_2026
SQ-001132,2026-04-24T11:58:00-07:00,CR-TOWEL-003,2,29.52,card,spring_tournament_2026
SQ-001133,2026-04-13T18:46:00-07:00,CR-PATCH-005,3,54.15,card,spring_tournament_2026
SQ-001134,2026-04-04T09:22:00-07:00,CR-GI-004,1,14.2,card,spring_tournament_2026
SQ-001135,2026-04-03T10:30:00-07:00,CR-PATCH-004,2,7.92,cash,spring_tournament_2026
SQ-001136,2026-04-15T11:54:00-07:00,CR-PATCH-005,3,54.15,card,spring_tournament_2026
SQ-001137,2026-04-16T16:57:00-07:00,CR-TOWEL-002,2,34.16,card,spring_tournament_2026
SQ-001138,2026-04-22T17:23:00-07:00,CR-KIT-002,3,52.47,card,spring_tournament_2026
SQ-001139,2026-04-16T20:53:00-07:00,CR-PATCH-002,3,58.34,card,spring_tournament_2026
SQ-001140,2026-04-08T17:08:00-07:00,CR-KIT-004,1,7.42,card,spring_tournament_2026
SQ-001141,2026-04-24T10:45:00-07:00,CR-TOWEL-001,2,12.25,card,spring_tournament_2026
SQ-001142,2026-04-04T12:14:00-07:00,CR-KIT-001,2,12.34,card,spring_tournament_2026
SQ-001143,2026-04-11T20:29:00-07:00,CR-TOWEL-002,3,34.16,card,spring_tournament_2026
SQ-001144,2026-04-11T15:23:00-07:00,CR-KIT-004,3,7.42,card,spring_tournament_2026
SQ-001145,2026-04-24T09:47:00-07:00,CR-PATCH-007,2,34.33,card,spring_tournament_2026
SQ-001146,2026-04-06T09:09:00-07:00,CR-PATCH-006,3,27.29,card,spring_tournament_2026
SQ-001147,2026-04-06T15:20:00-07:00,CR-GI-003,1,64.46,cash,spring_tournament_2026
SQ-001148,2026-04-28T14:12:00-07:00,CR-PATCH-002,3,58.34,cash,spring_tournament_2026
SQ-001149,2026-04-07T16:39:00-07:00,CR-KIT-003,2,58.66,cash,spring_tournament_2026
SQ-001150,2026-04-24T13:41:00-07:00,CR-GI-002,3,39.31,card,spring_tournament_2026
SQ-001151,2026-04-06T13:21:00-07:00,CR-KIT-002,2,52.47,cash,spring_tournament_2026
SQ-001152,2026-04-22T14:48:00-07:00,CR-GI-002,3,39.31,card,spring_tournament_2026
SQ-001153,2026-04-26T14:27:00-07:00,CR-TOWEL-001,3,12.25,card,spring_tournament_2026
SQ-001154,2026-04-05T10:14:00-07:00,CR-PATCH-005,2,54.15,card,spring_tournament_2026
SQ-001155,2026-04-18T20:18:00-07:00,CR-GI-002,1,39.31,card,spring_tournament_2026
SQ-001156,2026-04-15T15:35:00-07:00,CR-TOWEL-002,1,34.16,card,spring_tournament_2026
SQ-001157,2026-04-27T17:12:00-07:00,CR-KIT-005,1,40.38,card,spring_tournament_2026
SQ-001158,2026-04-07T20:47:00-07:00,CR-PATCH-003,2,41.1,card,spring_tournament_2026
SQ-001159,2026-04-28T17:33:00-07:00,CR-PATCH-007,1,34.33,card,spring_tournament_2026
SQ-001160,2026-04-08T20:33:00-07:00,CR-PATCH-005,1,54.15,card,spring_tournament_2026
SQ-001161,2026-04-04T19:10:00-07:00,CR-GI-004,3,14.2,card,spring_tournament_2026
SQ-001162,2026-04-18T18:27:00-07:00,CR-KIT-004,1,7.42,card,spring_tournament_2026
SQ-001163,2026-04-13T13:24:00-07:00,CR-TOWEL-003,3,29.52,cash,spring_tournament_2026
