charge_id,student_id,amount_usd,charge_date,status,tier
ch_001206,CR-EX-023,95.0,2026-07-01,succeeded,monthly_95
ch_001207,CR-EX-024,95.0,2026-07-03,succeeded,monthly_95
ch_001208,CR-EX-025,95.0,2026-07-02,succeeded,monthly_95
ch_001209,CR-EX-026,95.0,2026-07-03,succeeded,monthly_95
ch_001210,CR-EX-027,95.0,2026-07-05,succeeded,monthly_95
ch_001211,CR-EX-028,95.0,2026-07-01,succeeded,monthly_95
ch_001212,CR-EX-029,95.0,2026-07-05,succeeded,monthly_95
ch_001213,DROPIN,18.0,2026-07-14,succeeded,dropin_18
ch_001214,DROPIN,18.0,2026-07-03,succeeded,dropin_18
ch_001215,DROPIN,18.0,2026-07-08,succeeded,dropin_18
ch_001216,DROPIN,18.0,2026-07-25,succeeded,dropin_18
ch_001217,DROPIN,18.0,2026-07-16,succeeded,dropin_18
ch_001218,DROPIN,18.0,2026-07-22,succeeded,dropin_18
ch_001219,DROPIN,18.0,2026-07-04,succeeded,dropin_18
ch_001220,DROPIN,18.0,2026-07-11,succeeded,dropin_18
ch_001221,DROPIN,18.0,2026-07-01,succeeded,dropin_18
ch_001222,DROPIN,18.0,2026-07-10,succeeded,dropin_18
ch_001223,DROPIN,18.0,2026-07-22,succeeded,dropin_18
ch_001224,DROPIN,18.0,2026-07-22,succeeded,dropin_18
ch_001225,DROPIN,18.0,2026-07-04,succeeded,dropin_18
ch_001226,DROPIN,18.0,2026-07-13,succeeded,dropin_18
ch_001227,DROPIN,18.0,2026-07-12,succeeded,dropin_18
ch_001228,DROPIN,18.0,2026-07-19,succeeded,dropin_18
ch_001229,DROPIN,18.0,2026-07-04,succeeded,dropin_18
ch_001230,DROPIN,18.0,2026-07-27,succeeded,dropin_18
ch_001231,DROPIN,18.0,2026-07-11,succeeded,dropin_18
ch_001232,DROPIN,18.0,2026-07-05,succeeded,dropin_18
ch_001233,DROPIN,18.0,2026-07-01,succeeded,dropin_18
ch_001234,DROPIN,18.0,2026-07-03,succeeded,dropin_18
ch_001235,DROPIN,18.0,2026-07-15,succeeded,dropin_18
ch_001236,DROPIN,18.0,2026-07-27,succeeded,dropin_18
ch_001237,DROPIN,18.0,2026-07-23,succeeded,dropin_18
ch_001238,DROPIN,18.0,2026-07-22,succeeded,dropin_18
ch_001239,DROPIN,18.0,2026-07-16,succeeded,dropin_18
ch_001240,DROPIN,18.0,2026-07-15,succeeded,dropin_18
ch_001241,DROPIN,18.0,2026-07-21,succeeded,dropin_18
ch_001242,DROPIN,18.0,2026-07-09,succeeded,dropin_18
ch_001243,CR-00001,95.0,2026-08-01,refunded,monthly_95
ch_001244,CR-00002,95.0,2026-08-03,succeeded,monthly_95
ch_001245,CR-00003,95.0,2026-08-05,succeeded,monthly_95
ch_001246,CR-00004,95.0,2026-08-03,succeeded,monthly_95
ch_001247,CR-00005,95.0,2026-08-01,succeeded,monthly_95
ch_001248,CR-00006,95.0,2026-08-01,succeeded,monthly_95
ch_001249,CR-00007,95.0,2026-08-04,succeeded,monthly_95
ch_001250,CR-00008,95.0,2026-08-02,succeeded,monthly_95
ch_001251,CR-00009,95.0,2026-08-02,succeeded,monthly_95
ch_001252,CR-00010,95.0,2026-08-04,succeeded,monthly_95
ch_001253,CR-00011,95.0,2026-08-05,succeeded,monthly_95
ch_001254,CR-00012,95.0,2026-08-03,succeeded,monthly_95
ch_001255,CR-00013,95.0,2026-08-04,succeeded,monthly_95
ch_001256,CR-00014,95.0,2026-08-04,succeeded,monthly_95
ch_001257,CR-00015,95.0,2026-08-03,succeeded,monthly_95
ch_001258,CR-00016,95.0,2026-08-04,succeeded,monthly_95
ch_001259,CR-00017,95.0,2026-08-04,succeeded,monthly_95
ch_001260,CR-00019,95.0,2026-08-02,succeeded,monthly_95
ch_001261,CR-00020,95.0,2026-08-05,succeeded,monthly_95
ch_001262,CR-00021,95.0,2026-08-01,succeeded,monthly_95
ch_001263,CR-00023,95.0,2026-08-02,succeeded,monthly_95
ch_001264,CR-00025,95.0,2026-08-03,succeeded,monthly_95
ch_001265,CR-00026,95.0,2026-08-03,succeeded,monthly_95
ch_001266,CR-00028,95.0,2026-08-01,succeeded,monthly_95
ch_001267,CR-00029,95.0,2026-08-04,succeeded,monthly_95
ch_001268,CR-00030,95.0,2026-08-05,succeeded,monthly_95
ch_001269,CR-00031,95.0,2026-08-05,succeeded,monthly_95
ch_001270,CR-00032,95.0,2026-08-01,succeeded,monthly_95
ch_001271,CR-00033,95.0,2026-08-02,succeeded,monthly_95
ch_001272,CR-00034,95.0,2026-08-04,succeeded,monthly_95
ch_001273,CR-00036,95.0,2026-08-05,succeeded,monthly_95
ch_001274,CR-00037,95.0,2026-08-04,succeeded,monthly_95
ch_001275,CR-00039,95.0,2026-08-02,succeeded,monthly_95
ch_001276,CR-00040,95.0,2026-08-05,succeeded,monthly_95
ch_001277,CR-00041,95.0,2026-08-04,succeeded,monthly_95
ch_001278,CR-00042,95.0,2026-08-01,refunded,monthly_95
ch_001279,CR-00046,95.0,2026-08-04,failed,monthly_95
ch_001280,CR-00048,95.0,2026-08-05,succeeded,monthly_95
ch_001281,CR-00049,95.0,2026-08-05,succeeded,monthly_95
ch_001282,CR-00050,95.0,2026-08-04,succeeded,monthly_95
ch_001283,CR-00051,95.0,2026-08-02,succeeded,monthly_95
ch_001284,CR-00053,95.0,2026-08-01,failed,monthly_95
ch_001285,CR-00054,95.0,2026-08-02,succeeded,monthly_95
ch_001286,CR-00057,95.0,2026-08-02,succeeded,monthly_95
ch_001287,CR-00058,95.0,2026-08-05,succeeded,monthly_95
ch_001288,CR-00059,95.0,2026-08-04,succeeded,monthly_95
ch_001289,CR-EX-001,95.0,2026-08-04,succeeded,monthly_95
ch_001290,CR-EX-002,95.0,2026-08-02,failed,monthly_95
ch_001291,CR-EX-003,95.0,2026-08-04,succeeded,monthly_95
ch_001292,CR-EX-004,95.0,2026-08-04,succeeded,monthly_95
ch_001293,CR-EX-005,95.0,2026-08-04,failed,monthly_95
ch_001294,CR-EX-006,95.0,2026-08-02,succeeded,monthly_95
ch_001295,CR-EX-007,95.0,2026-08-04,succeeded,monthly_95
ch_001296,CR-EX-008,95.0,2026-08-01,succeeded,monthly_95
ch_001297,CR-EX-009,95.0,2026-08-04,succeeded,monthly_95
ch_001298,CR-EX-010,95.0,2026-08-04,succeeded,monthly_95
ch_001299,CR-EX-011,95.0,2026-08-05,succeeded,monthly_95
ch_001300,CR-EX-012,95.0,2026-08-03,succeeded,monthly_95
ch_001301,CR-EX-013,95.0,2026-08-04,succeeded,monthly_95
ch_001302,CR-EX-014,95.0,2026-08-05,succeeded,monthly_95
ch_001303,CR-EX-015,95.0,2026-08-04,succeeded,monthly_95
ch_001304,CR-EX-016,95.0,2026-08-01,succeeded,monthly_95
ch_001305,CR-EX-017,95.0,2026-08-04,succeeded,monthly_95
ch_001306,CR-EX-018,95.0,2026-08-05,succeeded,monthly_95
ch_001307,CR-EX-019,95.0,2026-08-04,succeeded,monthly_95
ch_001308,CR-EX-020,95.0,2026-08-01,succeeded,monthly_95
ch_001309,CR-EX-021,95.0,2026-08-03,succeeded,monthly_95
ch_001310,CR-EX-022,95.0,2026-08-04,succeeded,monthly_95
ch_001311,CR-EX-023,95.0,2026-08-03,failed,monthly_95
ch_001312,CR-EX-024,95.0,2026-08-04,succeeded,monthly_95
ch_001313,CR-EX-025,95.0,2026-08-02,succeeded,monthly_95
ch_001314,DROPIN,18.0,2026-08-19,succeeded,dropin_18
ch_001315,DROPIN,18.0,2026-08-22,succeeded,dropin_18
ch_001316,DROPIN,18.0,2026-08-11,succeeded,dropin_18
ch_001317,DROPIN,18.0,2026-08-20,succeeded,dropin_18
ch_001318,DROPIN,18.0,2026-08-28,succeeded,dropin_18
ch_001319,DROPIN,18.0,2026-08-27,succeeded,dropin_18
ch_001320,DROPIN,18.0,2026-08-23,succeeded,dropin_18
ch_001321,DROPIN,18.0,2026-08-22,succeeded,dropin_18
ch_001322,DROPIN,18.0,2026-08-15,succeeded,dropin_18
ch_001323,DROPIN,18.0,2026-08-05,succeeded,dropin_18
ch_001324,DROPIN,18.0,2026-08-10,succeeded,dropin_18
ch_001325,DROPIN,18.0,2026-08-24,succeeded,dropin_18
ch_001326,DROPIN,18.0,2026-08-23,succeeded,dropin_18
ch_001327,DROPIN,18.0,2026-08-13,succeeded,dropin_18
ch_001328,DROPIN,18.0,2026-08-14,succeeded,dropin_18
ch_001329,DROPIN,18.0,2026-08-27,succeeded,dropin_18
ch_001330,DROPIN,18.0,2026-08-22,succeeded,dropin_18
ch_001331,DROPIN,18.0,2026-08-21,succeeded,dropin_18
ch_001332,DROPIN,18.0,2026-08-24,succeeded,dropin_18
ch_001333,DROPIN,18.0,2026-08-12,succeeded,dropin_18
ch_001334,DROPIN,18.0,2026-08-26,succeeded,dropin_18
ch_001335,DROPIN,18.0,2026-08-16,succeeded,dropin_18
ch_001336,DROPIN,18.0,2026-08-26,succeeded,dropin_18
ch_001337,DROPIN,18.0,2026-08-28,succeeded,dropin_18
ch_001338,DROPIN,18.0,2026-08-06,succeeded,dropin_18
ch_001339,DROPIN,18.0,2026-08-20,succeeded,dropin_18
ch_001340,DROPIN,18.0,2026-08-07,succeeded,dropin_18
ch_001341,DROPIN,18.0,2026-08-10,succeeded,dropin_18
ch_001342,DROPIN,18.0,2026-08-23,succeeded,dropin_18
ch_001343,DROPIN,18.0,2026-08-24,succeeded,dropin_18
ch_001344,DROPIN,18.0,2026-08-03,succeeded,dropin_18
ch_001345,DROPIN,18.0,2026-08-22,succeeded,dropin_18
ch_001346,CR-00001,95.0,2026-09-02,succeeded,monthly_95
ch_001347,CR-00002,95.0,2026-09-04,succeeded,monthly_95
ch_001348,CR-00003,95.0,2026-09-02,succeeded,monthly_95
ch_001349,CR-00004,95.0,2026-09-01,succeeded,monthly_95
ch_001350,CR-00005,95.0,2026-09-02,succeeded,monthly_95
ch_001351,CR-00006,95.0,2026-09-05,succeeded,monthly_95
ch_001352,CR-00007,95.0,2026-09-04,succeeded,monthly_95
ch_001353,CR-00008,95.0,2026-09-05,succeeded,monthly_95
ch_001354,CR-00009,95.0,2026-09-03,succeeded,monthly_95
ch_001355,CR-00010,95.0,2026-09-05,succeeded,monthly_95
ch_001356,CR-00011,95.0,2026-09-05,succeeded,monthly_95
ch_001357,CR-00012,95.0,2026-09-01,succeeded,monthly_95
ch_001358,CR-00013,95.0,2026-09-04,succeeded,monthly_95
ch_001359,CR-00014,95.0,2026-09-01,succeeded,monthly_95
ch_001360,CR-00015,95.0,2026-09-01,succeeded,monthly_95
ch_001361,CR-00016,95.0,2026-09-01,succeeded,monthly_95
ch_001362,CR-00017,95.0,2026-09-02,succeeded,monthly_95
ch_001363,CR-00019,95.0,2026-09-03,succeeded,monthly_95
ch_001364,CR-00020,95.0,2026-09-04,succeeded,monthly_95
ch_001365,CR-00021,95.0,2026-09-03,succeeded,monthly_95
ch_001366,CR-00023,95.0,2026-09-02,succeeded,monthly_95
ch_001367,CR-00025,95.0,2026-09-01,succeeded,monthly_95
ch_001368,CR-00026,95.0,2026-09-03,succeeded,monthly_95
ch_001369,CR-00028,95.0,2026-09-03,succeeded,monthly_95
ch_001370,CR-00029,95.0,2026-09-03,succeeded,monthly_95
ch_001371,CR-00030,95.0,2026-09-05,succeeded,monthly_95
ch_001372,CR-00031,95.0,2026-09-04,succeeded,monthly_95
ch_001373,CR-00032,95.0,2026-09-04,succeeded,monthly_95
ch_001374,CR-00033,95.0,2026-09-03,succeeded,monthly_95
ch_001375,CR-00034,95.0,2026-09-01,succeeded,monthly_95
ch_001376,CR-00036,95.0,2026-09-01,succeeded,monthly_95
ch_001377,CR-00037,95.0,2026-09-02,succeeded,monthly_95
ch_001378,CR-00039,95.0,2026-09-01,succeeded,monthly_95
ch_001379,CR-00040,95.0,2026-09-05,succeeded,monthly_95
ch_001380,CR-00041,95.0,2026-09-05,succeeded,monthly_95
ch_001381,CR-00042,95.0,2026-09-05,succeeded,monthly_95
ch_001382,CR-00046,95.0,2026-09-03,succeeded,monthly_95
ch_001383,CR-00048,95.0,2026-09-03,refunded,monthly_95
ch_001384,CR-00049,95.0,2026-09-02,succeeded,monthly_95
ch_001385,CR-00050,95.0,2026-09-02,succeeded,monthly_95
ch_001386,CR-00051,95.0,2026-09-05,succeeded,monthly_95
ch_001387,CR-00053,95.0,2026-09-04,succeeded,monthly_95
ch_001388,CR-00054,95.0,2026-09-01,succeeded,monthly_95
ch_001389,CR-00057,95.0,2026-09-02,succeeded,monthly_95
ch_001390,CR-00058,95.0,2026-09-02,succeeded,monthly_95
ch_001391,CR-00059,95.0,2026-09-05,succeeded,monthly_95
ch_001392,CR-EX-001,95.0,2026-09-01,succeeded,monthly_95
ch_001393,CR-EX-002,95.0,2026-09-05,failed,monthly_95
ch_001394,CR-EX-004,95.0,2026-09-05,succeeded,monthly_95
ch_001395,CR-EX-006,95.0,2026-09-03,succeeded,monthly_95
ch_001396,CR-EX-007,95.0,2026-09-01,succeeded,monthly_95
ch_001397,CR-EX-008,95.0,2026-09-01,succeeded,monthly_95
ch_001398,CR-EX-009,95.0,2026-09-05,succeeded,monthly_95
ch_001399,CR-EX-010,95.0,2026-09-05,succeeded,monthly_95
ch_001400,CR-EX-012,95.0,2026-09-05,succeeded,monthly_95
ch_001401,CR-EX-013,95.0,2026-09-05,succeeded,monthly_95
ch_001402,CR-EX-016,95.0,2026-09-02,succeeded,monthly_95
ch_001403,CR-EX-017,95.0,2026-09-01,succeeded,monthly_95
ch_001404,CR-EX-018,95.0,2026-09-02,succeeded,monthly_95
ch_001405,CR-EX-019,95.0,2026-09-03,succeeded,monthly_95
ch_001406,CR-EX-020,95.0,2026-09-05,succeeded,monthly_95
ch_001407,DROPIN,18.0,2026-09-19,succeeded,dropin_18
ch_001408,DROPIN,18.0,2026-09-16,succeeded,dropin_18
ch_001409,DROPIN,18.0,2026-09-21,succeeded,dropin_18
ch_001410,DROPIN,18.0,2026-09-14,succeeded,dropin_18
ch_001411,DROPIN,18.0,2026-09-15,succeeded,dropin_18
ch_001412,DROPIN,18.0,2026-09-23,succeeded,dropin_18
ch_001413,DROPIN,18.0,2026-09-16,succeeded,dropin_18
ch_001414,DROPIN,18.0,2026-09-24,succeeded,dropin_18
ch_001415,DROPIN,18.0,2026-09-14,succeeded,dropin_18
ch_001416,DROPIN,18.0,2026-09-27,succeeded,dropin_18
ch_001417,DROPIN,18.0,2026-09-06,succeeded,dropin_18
ch_001418,DROPIN,18.0,2026-09-05,succeeded,dropin_18
ch_001419,DROPIN,18.0,2026-09-17,succeeded,dropin_18
ch_001420,DROPIN,18.0,2026-09-05,succeeded,dropin_18
ch_001421,DROPIN,18.0,2026-09-16,succeeded,dropin_18
ch_001422,DROPIN,18.0,2026-09-23,succeeded,dropin_18
ch_001423,DROPIN,18.0,2026-09-15,succeeded,dropin_18
ch_001424,DROPIN,18.0,2026-09-05,succeeded,dropin_18
ch_001425,DROPIN,18.0,2026-09-23,succeeded,dropin_18
ch_001426,DROPIN,18.0,2026-09-17,succeeded,dropin_18
ch_001427,DROPIN,18.0,2026-09-28,succeeded,dropin_18
ch_001428,DROPIN,18.0,2026-09-17,succeeded,dropin_18
ch_001429,DROPIN,18.0,2026-09-04,succeeded,dropin_18
ch_001430,DROPIN,18.0,2026-09-23,succeeded,dropin_18
ch_001431,DROPIN,18.0,2026-09-07,succeeded,dropin_18
ch_001432,DROPIN,18.0,2026-09-15,succeeded,dropin_18
ch_001433,DROPIN,18.0,2026-09-16,succeeded,dropin_18
ch_001434,DROPIN,18.0,2026-09-02,succeeded,dropin_18
ch_001435,DROPIN,18.0,2026-09-24,succeeded,dropin_18
ch_001436,DROPIN,18.0,2026-09-06,succeeded,dropin_18
ch_001437,DROPIN,18.0,2026-09-18,succeeded,dropin_18
ch_001438,DROPIN,18.0,2026-09-12,succeeded,dropin_18
ch_001439,DROPIN,18.0,2026-09-04,succeeded,dropin_18
