vpn_session_id,session_start_cet,session_end_cet,user_id,gateway,client_ip,bytes_transferred
VPN-002206,2026-01-26T16:14:00+01:00,2026-01-26T16:15:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.3,598016
VPN-002207,2026-01-26T18:39:00+01:00,2026-01-26T18:40:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.82,449536
VPN-002208,2026-01-26T16:23:00+01:00,2026-01-26T16:24:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.52,668672
VPN-002209,2026-01-26T17:45:00+01:00,2026-01-26T17:46:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.82,782336
VPN-002210,2026-01-26T17:39:00+01:00,2026-01-26T17:40:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.40,843776
VPN-002211,2026-01-26T18:35:00+01:00,2026-01-26T18:36:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.27,161792
VPN-002212,2026-01-26T16:14:00+01:00,2026-01-26T16:15:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.12,803840
VPN-002213,2026-01-26T17:02:00+01:00,2026-01-26T17:03:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.47,849920
VPN-002214,2026-01-27T17:18:00+01:00,2026-01-27T17:19:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.79,41984
VPN-002215,2026-01-27T17:40:00+01:00,2026-01-27T17:41:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.26,892928
VPN-002216,2026-01-27T16:04:00+01:00,2026-01-27T16:05:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.47,387072
VPN-002217,2026-01-27T17:29:00+01:00,2026-01-27T17:30:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.28,93184
VPN-002218,2026-01-27T17:36:00+01:00,2026-01-27T17:37:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.43,873472
VPN-002219,2026-01-27T17:21:00+01:00,2026-01-27T17:22:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.84,442368
VPN-002220,2026-01-28T16:56:00+01:00,2026-01-28T16:57:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.65,51200
VPN-002221,2026-01-28T17:58:00+01:00,2026-01-28T18:00:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.57,919552
VPN-002222,2026-01-28T18:33:00+01:00,2026-01-28T18:34:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.16,235520
VPN-002223,2026-01-28T18:08:00+01:00,2026-01-28T18:09:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.60,472064
VPN-002224,2026-01-28T18:53:00+01:00,2026-01-28T18:54:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.24,781312
VPN-002225,2026-01-28T18:16:00+01:00,2026-01-28T18:17:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.89,109568
VPN-002226,2026-01-29T18:08:00+01:00,2026-01-29T18:09:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.5,137216
VPN-002227,2026-01-29T17:21:00+01:00,2026-01-29T17:22:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.38,266240
VPN-002228,2026-01-29T16:35:00+01:00,2026-01-29T16:36:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.44,726016
VPN-002229,2026-01-29T18:42:00+01:00,2026-01-29T18:43:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.84,252928
VPN-002230,2026-01-29T17:31:00+01:00,2026-01-29T17:32:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.18,305152
VPN-002231,2026-01-29T16:04:00+01:00,2026-01-29T16:05:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.87,215040
VPN-002232,2026-01-29T16:50:00+01:00,2026-01-29T16:51:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.32,546816
VPN-002233,2026-01-29T18:41:00+01:00,2026-01-29T18:42:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.51,393216
VPN-002234,2026-01-30T18:49:00+01:00,2026-01-30T18:50:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.50,612352
VPN-002235,2026-01-30T16:01:00+01:00,2026-01-30T16:02:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.78,190464
VPN-002236,2026-01-30T17:02:00+01:00,2026-01-30T17:03:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.12,720896
VPN-002237,2026-01-30T16:00:00+01:00,2026-01-30T16:01:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.71,716800
VPN-002238,2026-01-30T18:02:00+01:00,2026-01-30T18:03:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.61,171008
VPN-002239,2026-01-30T18:38:00+01:00,2026-01-30T18:39:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.4,438272
VPN-002240,2026-01-30T16:16:00+01:00,2026-01-30T16:17:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.51,350208
VPN-002241,2026-01-30T17:30:00+01:00,2026-01-30T17:31:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.9,860160
VPN-002242,2026-02-02T18:10:00+01:00,2026-02-02T18:11:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.71,824320
VPN-002243,2026-02-02T16:01:00+01:00,2026-02-02T16:02:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.2,465920
VPN-002244,2026-02-02T18:17:00+01:00,2026-02-02T18:18:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.85,908288
VPN-002245,2026-02-02T18:41:00+01:00,2026-02-02T18:42:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.41,441344
VPN-002246,2026-02-02T16:51:00+01:00,2026-02-02T16:52:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.73,282624
VPN-002247,2026-02-02T17:58:00+01:00,2026-02-02T18:00:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.11,151552
VPN-002248,2026-02-02T18:16:00+01:00,2026-02-02T18:17:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.67,310272
VPN-002249,2026-02-02T16:22:00+01:00,2026-02-02T16:23:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.93,271360
VPN-002250,2026-02-03T16:53:00+01:00,2026-02-03T16:54:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.49,626688
VPN-002251,2026-02-03T18:09:00+01:00,2026-02-03T18:10:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.98,395264
VPN-002252,2026-02-03T17:59:00+01:00,2026-02-03T18:00:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.74,750592
VPN-002253,2026-02-03T18:40:00+01:00,2026-02-03T18:41:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.35,185344
VPN-002254,2026-02-03T16:39:00+01:00,2026-02-03T16:40:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.77,800768
VPN-002255,2026-02-03T16:22:00+01:00,2026-02-03T16:23:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.52,168960
VPN-002256,2026-02-04T16:28:00+01:00,2026-02-04T16:29:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.51,30720
VPN-002257,2026-02-04T16:27:00+01:00,2026-02-04T16:28:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.96,443392
VPN-002258,2026-02-04T18:52:00+01:00,2026-02-04T18:53:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.49,746496
VPN-002259,2026-02-04T16:32:00+01:00,2026-02-04T16:33:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.24,100352
VPN-002260,2026-02-04T18:03:00+01:00,2026-02-04T18:04:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.48,386048
VPN-002261,2026-02-05T17:08:00+01:00,2026-02-05T17:09:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.47,664576
VPN-002262,2026-02-05T17:38:00+01:00,2026-02-05T17:39:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.25,390144
VPN-002263,2026-02-05T16:39:00+01:00,2026-02-05T16:40:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.49,565248
VPN-002264,2026-02-05T18:58:00+01:00,2026-02-05T19:00:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.52,420864
VPN-002265,2026-02-05T18:41:00+01:00,2026-02-05T18:42:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.13,368640
VPN-002266,2026-02-05T16:05:00+01:00,2026-02-05T16:06:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.80,829440
VPN-002267,2026-02-05T17:22:00+01:00,2026-02-05T17:23:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.33,378880
VPN-002268,2026-02-05T18:02:00+01:00,2026-02-05T18:03:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.74,139264
VPN-002269,2026-02-06T16:04:00+01:00,2026-02-06T16:05:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.98,41984
VPN-002270,2026-02-06T16:49:00+01:00,2026-02-06T16:50:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.20,319488
VPN-002271,2026-02-06T16:00:00+01:00,2026-02-06T16:01:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.96,794624
VPN-002272,2026-02-06T18:20:00+01:00,2026-02-06T18:21:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.36,579584
VPN-002273,2026-02-06T18:04:00+01:00,2026-02-06T18:05:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.38,185344
VPN-002274,2026-02-06T17:34:00+01:00,2026-02-06T17:35:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.7,302080
VPN-002275,2026-02-06T18:19:00+01:00,2026-02-06T18:20:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.91,827392
VPN-002276,2026-02-09T17:07:00+01:00,2026-02-09T17:08:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.81,677888
VPN-002277,2026-02-09T18:08:00+01:00,2026-02-09T18:09:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.84,747520
VPN-002278,2026-02-09T16:57:00+01:00,2026-02-09T16:58:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.42,275456
VPN-002279,2026-02-09T18:39:00+01:00,2026-02-09T18:40:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.91,641024
VPN-002280,2026-02-09T16:54:00+01:00,2026-02-09T16:55:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.35,468992
VPN-002281,2026-02-09T17:48:00+01:00,2026-02-09T17:49:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.45,601088
VPN-002282,2026-02-09T16:41:00+01:00,2026-02-09T16:42:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.77,477184
VPN-002283,2026-02-10T16:54:00+01:00,2026-02-10T16:55:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.91,649216
VPN-002284,2026-02-10T18:42:00+01:00,2026-02-10T18:43:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.61,603136
VPN-002285,2026-02-10T18:03:00+01:00,2026-02-10T18:04:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.3,648192
VPN-002286,2026-02-10T16:44:00+01:00,2026-02-10T16:45:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.75,153600
VPN-002287,2026-02-10T17:22:00+01:00,2026-02-10T17:23:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.64,900096
VPN-002288,2026-02-10T18:58:00+01:00,2026-02-10T19:00:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.9,732160
VPN-002289,2026-02-10T18:04:00+01:00,2026-02-10T18:05:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.39,407552
VPN-002290,2026-02-11T16:50:00+01:00,2026-02-11T16:51:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.2,415744
VPN-002291,2026-02-11T18:27:00+01:00,2026-02-11T18:28:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.17,793600
VPN-002292,2026-02-11T17:07:00+01:00,2026-02-11T17:08:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.75,712704
VPN-002293,2026-02-11T17:46:00+01:00,2026-02-11T17:47:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.93,441344
VPN-002294,2026-02-11T16:03:00+01:00,2026-02-11T16:04:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.90,257024
VPN-002295,2026-02-11T18:28:00+01:00,2026-02-11T18:29:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.3,58368
VPN-002296,2026-02-11T16:22:00+01:00,2026-02-11T16:23:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.84,121856
VPN-002297,2026-02-12T18:16:00+01:00,2026-02-12T18:17:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.61,890880
VPN-002298,2026-02-12T17:11:00+01:00,2026-02-12T17:12:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.27,80896
VPN-002299,2026-02-12T18:28:00+01:00,2026-02-12T18:29:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.43,270336
VPN-002300,2026-02-12T16:38:00+01:00,2026-02-12T16:39:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.88,692224
VPN-002301,2026-02-12T18:57:00+01:00,2026-02-12T18:58:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.71,734208
VPN-002302,2026-02-12T17:31:00+01:00,2026-02-12T17:32:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.68,911360
VPN-002303,2026-02-12T16:57:00+01:00,2026-02-12T16:58:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.73,214016
VPN-002304,2026-02-13T16:27:00+01:00,2026-02-13T16:28:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.21,239616
VPN-002305,2026-02-13T18:45:00+01:00,2026-02-13T18:46:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.70,443392
VPN-002306,2026-02-13T16:32:00+01:00,2026-02-13T16:33:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.57,902144
VPN-002307,2026-02-13T18:06:00+01:00,2026-02-13T18:07:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.9,766976
VPN-002308,2026-02-13T17:54:00+01:00,2026-02-13T17:55:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.89,262144
VPN-002309,2026-02-16T17:13:00+01:00,2026-02-16T17:14:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.59,52224
VPN-002310,2026-02-16T17:45:00+01:00,2026-02-16T17:46:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.45,740352
VPN-002311,2026-02-16T18:11:00+01:00,2026-02-16T18:12:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.25,821248
VPN-002312,2026-02-16T18:25:00+01:00,2026-02-16T18:26:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.39,698368
VPN-002313,2026-02-16T18:10:00+01:00,2026-02-16T18:11:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.28,342016
VPN-002314,2026-02-16T18:35:00+01:00,2026-02-16T18:36:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.74,20480
VPN-002315,2026-02-16T16:57:00+01:00,2026-02-16T16:58:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.25,395264
VPN-002316,2026-02-17T16:28:00+01:00,2026-02-17T16:29:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.9,643072
VPN-002317,2026-02-17T18:25:00+01:00,2026-02-17T18:26:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.44,210944
VPN-002318,2026-02-17T17:03:00+01:00,2026-02-17T17:04:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.81,566272
VPN-002319,2026-02-17T18:52:00+01:00,2026-02-17T18:53:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.48,661504
VPN-002320,2026-02-17T16:06:00+01:00,2026-02-17T16:07:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.95,288768
VPN-002321,2026-02-17T17:00:00+01:00,2026-02-17T17:01:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.15,398336
VPN-002322,2026-02-17T17:39:00+01:00,2026-02-17T17:40:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.59,720896
VPN-002323,2026-02-17T17:38:00+01:00,2026-02-17T17:39:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.83,253952
VPN-002324,2026-02-18T18:38:00+01:00,2026-02-18T18:39:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.38,831488
VPN-002325,2026-02-18T17:37:00+01:00,2026-02-18T17:38:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.25,867328
VPN-002326,2026-02-18T18:46:00+01:00,2026-02-18T18:47:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.74,314368
VPN-002327,2026-02-18T16:18:00+01:00,2026-02-18T16:19:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.48,43008
VPN-002328,2026-02-18T18:26:00+01:00,2026-02-18T18:27:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.63,658432
VPN-002329,2026-02-18T17:40:00+01:00,2026-02-18T17:41:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.7,96256
VPN-002330,2026-02-18T18:29:00+01:00,2026-02-18T18:30:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.23,100352
VPN-002331,2026-02-18T17:06:00+01:00,2026-02-18T17:07:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.66,202752
VPN-002332,2026-02-19T17:20:00+01:00,2026-02-19T17:21:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.51,257024
VPN-002333,2026-02-19T18:38:00+01:00,2026-02-19T18:39:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.64,638976
VPN-002334,2026-02-19T18:29:00+01:00,2026-02-19T18:30:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.20,702464
VPN-002335,2026-02-19T16:49:00+01:00,2026-02-19T16:50:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.74,875520
VPN-002336,2026-02-19T18:41:00+01:00,2026-02-19T18:42:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.31,637952
VPN-002337,2026-02-19T18:18:00+01:00,2026-02-19T18:19:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.3,195584
VPN-002338,2026-02-19T17:21:00+01:00,2026-02-19T17:22:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.95,571392
VPN-002339,2026-02-20T18:30:00+01:00,2026-02-20T18:31:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.75,764928
VPN-002340,2026-02-20T18:18:00+01:00,2026-02-20T18:19:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.73,234496
VPN-002341,2026-02-20T16:54:00+01:00,2026-02-20T16:55:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.22,193536
VPN-002342,2026-02-20T16:18:00+01:00,2026-02-20T16:19:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.52,392192
VPN-002343,2026-02-20T17:25:00+01:00,2026-02-20T17:26:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.87,69632
VPN-002344,2026-02-20T17:47:00+01:00,2026-02-20T17:48:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.37,920576
VPN-002345,2026-02-20T17:24:00+01:00,2026-02-20T17:25:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.52,531456
VPN-002346,2026-02-23T16:32:00+01:00,2026-02-23T16:33:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.56,662528
VPN-002347,2026-02-23T17:00:00+01:00,2026-02-23T17:01:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.5,612352
VPN-002348,2026-02-23T18:09:00+01:00,2026-02-23T18:10:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.70,738304
VPN-002349,2026-02-23T17:12:00+01:00,2026-02-23T17:13:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.57,700416
VPN-002350,2026-02-23T18:52:00+01:00,2026-02-23T18:53:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.62,539648
VPN-002351,2026-02-23T17:54:00+01:00,2026-02-23T17:55:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.47,43008
VPN-002352,2026-02-23T16:48:00+01:00,2026-02-23T16:49:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.72,269312
VPN-002353,2026-02-24T17:17:00+01:00,2026-02-24T17:18:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.64,791552
VPN-002354,2026-02-24T18:20:00+01:00,2026-02-24T18:21:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.57,420864
VPN-002355,2026-02-24T17:06:00+01:00,2026-02-24T17:07:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.81,450560
VPN-002356,2026-02-24T18:51:00+01:00,2026-02-24T18:52:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.7,915456
VPN-002357,2026-02-24T17:31:00+01:00,2026-02-24T17:32:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.52,921600
VPN-002358,2026-02-24T16:19:00+01:00,2026-02-24T16:20:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.32,567296
VPN-002359,2026-02-24T16:25:00+01:00,2026-02-24T16:26:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.60,411648
VPN-002360,2026-02-25T16:08:00+01:00,2026-02-25T16:09:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.47,24576
VPN-002361,2026-02-25T18:57:00+01:00,2026-02-25T18:58:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.56,801792
VPN-002362,2026-02-25T18:35:00+01:00,2026-02-25T18:36:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.75,555008
VPN-002363,2026-02-25T17:00:00+01:00,2026-02-25T17:01:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.28,772096
VPN-002364,2026-02-25T16:24:00+01:00,2026-02-25T16:25:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.38,79872
VPN-002365,2026-02-25T17:41:00+01:00,2026-02-25T17:42:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.87,641024
VPN-002366,2026-02-26T17:14:00+01:00,2026-02-26T17:15:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.37,228352
VPN-002367,2026-02-26T16:59:00+01:00,2026-02-26T17:00:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.37,786432
VPN-002368,2026-02-26T18:20:00+01:00,2026-02-26T18:21:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.43,199680
VPN-002369,2026-02-26T16:43:00+01:00,2026-02-26T16:44:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.19,382976
VPN-002370,2026-02-26T16:46:00+01:00,2026-02-26T16:47:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.80,734208
VPN-002371,2026-02-26T17:57:00+01:00,2026-02-26T17:58:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.71,63488
VPN-002372,2026-02-26T16:35:00+01:00,2026-02-26T16:36:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.48,534528
VPN-002373,2026-02-27T18:20:00+01:00,2026-02-27T18:21:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.10,352256
VPN-002374,2026-02-27T16:03:00+01:00,2026-02-27T16:04:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.65,143360
VPN-002375,2026-02-27T17:02:00+01:00,2026-02-27T17:03:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.85,657408
VPN-002376,2026-02-27T17:07:00+01:00,2026-02-27T17:08:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.34,293888
VPN-002377,2026-02-27T18:40:00+01:00,2026-02-27T18:41:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.18,195584
VPN-002378,2026-03-02T18:44:00+01:00,2026-03-02T18:45:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.91,689152
VPN-002379,2026-03-02T17:30:00+01:00,2026-03-02T17:31:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.20,405504
VPN-002380,2026-03-02T16:17:00+01:00,2026-03-02T16:18:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.74,302080
VPN-002381,2026-03-02T18:46:00+01:00,2026-03-02T18:47:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.88,887808
VPN-002382,2026-03-02T18:02:00+01:00,2026-03-02T18:03:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.18,473088
VPN-002383,2026-03-02T18:06:00+01:00,2026-03-02T18:07:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.51,657408
VPN-002384,2026-03-03T16:36:00+01:00,2026-03-03T16:37:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.98,254976
VPN-002385,2026-03-03T18:28:00+01:00,2026-03-03T18:29:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.13,288768
VPN-002386,2026-03-03T16:04:00+01:00,2026-03-03T16:05:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.45,369664
VPN-002387,2026-03-03T17:59:00+01:00,2026-03-03T18:00:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.41,389120
VPN-002388,2026-03-03T18:36:00+01:00,2026-03-03T18:37:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.65,606208
VPN-002389,2026-03-03T18:08:00+01:00,2026-03-03T18:09:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.68,792576
VPN-002390,2026-03-03T17:38:00+01:00,2026-03-03T17:39:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.35,543744
VPN-002391,2026-03-04T17:51:00+01:00,2026-03-04T17:52:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.49,870400
VPN-002392,2026-03-04T16:55:00+01:00,2026-03-04T16:56:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.57,863232
VPN-002393,2026-03-04T17:59:00+01:00,2026-03-04T18:00:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.3,568320
VPN-002394,2026-03-04T18:07:00+01:00,2026-03-04T18:08:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.36,594944
VPN-002395,2026-03-04T18:00:00+01:00,2026-03-04T18:01:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.79,313344
VPN-002396,2026-03-04T16:00:00+01:00,2026-03-04T16:01:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.79,172032
VPN-002397,2026-03-04T16:16:00+01:00,2026-03-04T16:17:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.62,340992
VPN-002398,2026-03-05T18:46:00+01:00,2026-03-05T18:47:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.65,464896
VPN-002399,2026-03-05T16:31:00+01:00,2026-03-05T16:32:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.69,186368
VPN-002400,2026-03-05T16:45:00+01:00,2026-03-05T16:46:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.97,805888
VPN-002401,2026-03-05T18:15:00+01:00,2026-03-05T18:16:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.86,749568
VPN-002402,2026-03-05T16:07:00+01:00,2026-03-05T16:08:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.96,324608
