invoice_id,vendor_rank,vendor_name,entity_code,invoice_date,period,amount_sek,cadence,msa_id,status,bank_movement_id,diversion_ref
INV-004009,116,MalSystems AB,VG-SE14,2023-01-01,2023-01,469830.75,quarterly,MSA-0116,ok,BNK-004009,
INV-004010,116,MalSystems AB,VG-SE14,2023-04-01,2023-04,470111.75,quarterly,MSA-0116,ok,BNK-004010,
INV-004011,116,MalSystems AB,VG-SE14,2023-07-01,2023-07,468334.75,quarterly,MSA-0116,ok,BNK-004011,
INV-004012,116,MalSystems AB,VG-SE14,2023-10-01,2023-10,470648.75,quarterly,MSA-0116,ok,BNK-004012,
INV-004013,116,MalSystems AB,VG-SE14,2024-01-01,2024-01,467582.75,quarterly,MSA-0116,ok,BNK-004013,
INV-004014,116,MalSystems AB,VG-SE14,2024-04-01,2024-04,469930.75,quarterly,MSA-0116,ok,BNK-004014,
INV-004015,116,MalSystems AB,VG-SE14,2024-07-01,2024-07,467464.75,quarterly,MSA-0116,ok,BNK-004015,
INV-004016,116,MalSystems AB,VG-SE14,2024-10-01,2024-10,467037.75,quarterly,MSA-0116,ok,BNK-004016,
INV-004017,116,MalSystems AB,VG-SE14,2025-01-01,2025-01,466039.75,quarterly,MSA-0116,ok,BNK-004017,
INV-004018,116,MalSystems AB,VG-SE14,2025-04-01,2025-04,469830.75,quarterly,MSA-0116,ok,BNK-004018,
INV-004019,116,MalSystems AB,VG-SE14,2025-07-01,2025-07,467899.75,quarterly,MSA-0116,ok,BNK-004019,
INV-004020,116,MalSystems AB,VG-SE14,2025-10-01,2025-10,469881.75,quarterly,MSA-0116,ok,BNK-004020,
INV-004021,117,NyLogistik AB,VG-SE4,2022-01-01,2022-01,151016.25,monthly,MSA-0117,ok,BNK-004021,
INV-004022,117,NyLogistik AB,VG-SE4,2022-02-01,2022-02,150474.25,monthly,MSA-0117,ok,BNK-004022,
INV-004023,117,NyLogistik AB,VG-SE4,2022-03-01,2022-03,156805.25,monthly,MSA-0117,ok,BNK-004023,
INV-004024,117,NyLogistik AB,VG-SE4,2022-04-01,2022-04,149877.25,monthly,MSA-0117,ok,BNK-004024,
INV-004025,117,NyLogistik AB,VG-SE4,2022-05-01,2022-05,149515.25,monthly,MSA-0117,ok,BNK-004025,
INV-004026,117,NyLogistik AB,VG-SE4,2022-06-01,2022-06,149277.25,monthly,MSA-0117,ok,BNK-004026,
INV-004027,117,NyLogistik AB,VG-SE4,2022-07-01,2022-07,150865.25,monthly,MSA-0117,ok,BNK-004027,
INV-004028,117,NyLogistik AB,VG-SE4,2022-08-01,2022-08,152408.25,monthly,MSA-0117,ok,BNK-004028,
INV-004029,117,NyLogistik AB,VG-SE4,2022-09-01,2022-09,150546.25,monthly,MSA-0117,ok,BNK-004029,
INV-004030,117,NyLogistik AB,VG-SE4,2022-10-01,2022-10,149729.25,monthly,MSA-0117,ok,BNK-004030,
INV-004031,117,NyLogistik AB,VG-SE4,2022-11-01,2022-11,152332.25,monthly,MSA-0117,ok,BNK-004031,
INV-004032,117,NyLogistik AB,VG-SE4,2022-12-01,2022-12,151257.25,monthly,MSA-0117,ok,BNK-004032,
INV-004033,117,NyLogistik AB,VG-SE4,2023-01-01,2023-01,153776.25,monthly,MSA-0117,ok,BNK-004033,
INV-004034,117,NyLogistik AB,VG-SE4,2023-02-01,2023-02,155648.25,monthly,MSA-0117,ok,BNK-004034,
INV-004035,117,NyLogistik AB,VG-SE4,2023-03-01,2023-03,150278.25,monthly,MSA-0117,ok,BNK-004035,
INV-004036,117,NyLogistik AB,VG-SE4,2023-04-01,2023-04,156081.25,monthly,MSA-0117,ok,BNK-004036,
INV-004037,117,NyLogistik AB,VG-SE4,2023-05-01,2023-05,153372.25,monthly,MSA-0117,ok,BNK-004037,
INV-004038,117,NyLogistik AB,VG-SE4,2023-06-01,2023-06,154075.25,monthly,MSA-0117,ok,BNK-004038,
INV-004039,117,NyLogistik AB,VG-SE4,2023-07-01,2023-07,154924.25,monthly,MSA-0117,ok,BNK-004039,
INV-004040,117,NyLogistik AB,VG-SE4,2023-08-01,2023-08,151861.25,monthly,MSA-0117,ok,BNK-004040,
INV-004041,117,NyLogistik AB,VG-SE4,2023-09-01,2023-09,154079.25,monthly,MSA-0117,ok,BNK-004041,
INV-004042,117,NyLogistik AB,VG-SE4,2023-10-01,2023-10,151862.25,monthly,MSA-0117,ok,BNK-004042,
INV-004043,117,NyLogistik AB,VG-SE4,2023-11-01,2023-11,153005.25,monthly,MSA-0117,ok,BNK-004043,
INV-004044,117,NyLogistik AB,VG-SE4,2023-12-01,2023-12,155755.25,monthly,MSA-0117,ok,BNK-004044,
INV-004045,117,NyLogistik AB,VG-SE4,2024-01-01,2024-01,155997.25,monthly,MSA-0117,ok,BNK-004045,
INV-004046,117,NyLogistik AB,VG-SE4,2024-02-01,2024-02,153880.25,monthly,MSA-0117,ok,BNK-004046,
INV-004047,117,NyLogistik AB,VG-SE4,2024-03-01,2024-03,150609.25,monthly,MSA-0117,ok,BNK-004047,
INV-004048,117,NyLogistik AB,VG-SE4,2024-04-01,2024-04,153159.25,monthly,MSA-0117,ok,BNK-004048,
INV-004049,117,NyLogistik AB,VG-SE4,2024-05-01,2024-05,156093.25,monthly,MSA-0117,ok,BNK-004049,
INV-004050,117,NyLogistik AB,VG-SE4,2024-06-01,2024-06,154370.25,monthly,MSA-0117,ok,BNK-004050,
INV-004051,117,NyLogistik AB,VG-SE4,2024-07-01,2024-07,152188.25,monthly,MSA-0117,ok,BNK-004051,
INV-004052,117,NyLogistik AB,VG-SE4,2024-08-01,2024-08,152785.25,monthly,MSA-0117,ok,BNK-004052,
INV-004053,117,NyLogistik AB,VG-SE4,2024-09-01,2024-09,154580.25,monthly,MSA-0117,ok,BNK-004053,
INV-004054,117,NyLogistik AB,VG-SE4,2024-10-01,2024-10,154849.25,monthly,MSA-0117,ok,BNK-004054,
INV-004055,117,NyLogistik AB,VG-SE4,2024-11-01,2024-11,151224.25,monthly,MSA-0117,ok,BNK-004055,
INV-004056,117,NyLogistik AB,VG-SE4,2024-12-01,2024-12,153181.25,monthly,MSA-0117,ok,BNK-004056,
INV-004057,117,NyLogistik AB,VG-SE4,2025-01-01,2025-01,155214.25,monthly,MSA-0117,ok,BNK-004057,
INV-004058,117,NyLogistik AB,VG-SE4,2025-02-01,2025-02,156897.25,monthly,MSA-0117,ok,BNK-004058,
INV-004059,117,NyLogistik AB,VG-SE4,2025-03-01,2025-03,151386.25,monthly,MSA-0117,ok,BNK-004059,
INV-004060,117,NyLogistik AB,VG-SE4,2025-04-01,2025-04,156457.25,monthly,MSA-0117,ok,BNK-004060,
INV-004061,117,NyLogistik AB,VG-SE4,2025-05-01,2025-05,151002.25,monthly,MSA-0117,ok,BNK-004061,
INV-004062,117,NyLogistik AB,VG-SE4,2025-06-01,2025-06,153857.25,monthly,MSA-0117,ok,BNK-004062,
INV-004063,117,NyLogistik AB,VG-SE4,2025-07-01,2025-07,156494.25,monthly,MSA-0117,ok,BNK-004063,
INV-004064,117,NyLogistik AB,VG-SE4,2025-08-01,2025-08,148993.25,monthly,MSA-0117,ok,BNK-004064,
INV-004065,117,NyLogistik AB,VG-SE4,2025-09-01,2025-09,153316.25,monthly,MSA-0117,ok,BNK-004065,
INV-004066,117,NyLogistik AB,VG-SE4,2025-10-01,2025-10,151021.25,monthly,MSA-0117,ok,BNK-004066,
INV-004067,117,NyLogistik AB,VG-SE4,2025-11-01,2025-11,156352.25,monthly,MSA-0117,ok,BNK-004067,
INV-004068,117,NyLogistik AB,VG-SE4,2025-12-01,2025-12,152826.25,monthly,MSA-0117,ok,BNK-004068,
INV-004069,118,Nordkap Konsult AB,VG-SE4,2022-10-01,2022-10,1725000,quarterly,MSA-0118,FLAG_flat_shell,BNK-004069,DIV-118-2022Q4
INV-004070,118,Nordkap Konsult AB,VG-SE4,2023-01-01,2023-01,1725000,quarterly,MSA-0118,FLAG_flat_shell,BNK-004072,DIV-118-2023Q1
INV-004071,118,Nordkap Konsult AB,VG-SE4,2023-04-01,2023-04,1725000,quarterly,MSA-0118,FLAG_flat_shell,BNK-004075,DIV-118-2023Q2
INV-004072,118,Nordkap Konsult AB,VG-SE4,2023-07-01,2023-07,1725000,quarterly,MSA-0118,FLAG_flat_shell,BNK-004078,DIV-118-2023Q3
INV-004073,118,Nordkap Konsult AB,VG-SE4,2023-10-01,2023-10,1725000,quarterly,MSA-0118,FLAG_flat_shell,BNK-004081,DIV-118-2023Q4
INV-004074,118,Nordkap Konsult AB,VG-SE4,2024-01-01,2024-01,1725000,quarterly,MSA-0118,FLAG_flat_shell,BNK-004084,DIV-118-2024Q1
INV-004075,118,Nordkap Konsult AB,VG-SE4,2024-04-01,2024-04,1725000,quarterly,MSA-0118,FLAG_flat_shell,BNK-004087,DIV-118-2024Q2
INV-004076,118,Nordkap Konsult AB,VG-SE4,2024-07-01,2024-07,1725000,quarterly,MSA-0118,FLAG_flat_shell,BNK-004090,DIV-118-2024Q3
INV-004077,118,Nordkap Konsult AB,VG-SE4,2024-10-01,2024-10,1725000,quarterly,MSA-0118,FLAG_flat_shell,BNK-004093,DIV-118-2024Q4
INV-004078,118,Nordkap Konsult AB,VG-SE4,2025-01-01,2025-01,1725000,quarterly,MSA-0118,FLAG_flat_shell,BNK-004096,DIV-118-2025Q1
INV-004079,118,Nordkap Konsult AB,VG-SE4,2025-04-01,2025-04,1725000,quarterly,MSA-0118,FLAG_flat_shell,BNK-004099,DIV-118-2025Q2
INV-004080,118,Nordkap Konsult AB,VG-SE4,2025-07-01,2025-07,1760000,quarterly,MSA-0118,FLAG_flat_shell,BNK-004102,DIV-118-2025Q3
INV-004081,118,Nordkap Konsult AB,VG-SE4,2025-10-01,2025-10,1760000,quarterly,MSA-0118,FLAG_flat_shell,BNK-004105,DIV-118-2025Q4
INV-004082,119,Boreal Nordic HB,VG-SE6,2022-01-01,2022-01,453985.0,quarterly,MSA-0119,ok,BNK-004108,
INV-004083,119,Boreal Nordic HB,VG-SE6,2022-04-01,2022-04,450452.0,quarterly,MSA-0119,ok,BNK-004109,
INV-004084,119,Boreal Nordic HB,VG-SE6,2022-07-01,2022-07,448791.0,quarterly,MSA-0119,ok,BNK-004110,
INV-004085,119,Boreal Nordic HB,VG-SE6,2022-10-01,2022-10,454670.0,quarterly,MSA-0119,ok,BNK-004111,
INV-004086,119,Boreal Nordic HB,VG-SE6,2023-01-01,2023-01,448689.0,quarterly,MSA-0119,ok,BNK-004112,
INV-004087,119,Boreal Nordic HB,VG-SE6,2023-04-01,2023-04,452780.0,quarterly,MSA-0119,ok,BNK-004113,
INV-004088,119,Boreal Nordic HB,VG-SE6,2023-07-01,2023-07,450793.0,quarterly,MSA-0119,ok,BNK-004114,
INV-004089,119,Boreal Nordic HB,VG-SE6,2023-10-01,2023-10,455467.0,quarterly,MSA-0119,ok,BNK-004115,
INV-004090,119,Boreal Nordic HB,VG-SE6,2024-01-01,2024-01,454093.0,quarterly,MSA-0119,ok,BNK-004116,
INV-004091,119,Boreal Nordic HB,VG-SE6,2024-04-01,2024-04,450071.0,quarterly,MSA-0119,ok,BNK-004117,
INV-004092,119,Boreal Nordic HB,VG-SE6,2024-07-01,2024-07,451959.0,quarterly,MSA-0119,ok,BNK-004118,
INV-004093,119,Boreal Nordic HB,VG-SE6,2024-10-01,2024-10,454058.0,quarterly,MSA-0119,ok,BNK-004119,
INV-004094,119,Boreal Nordic HB,VG-SE6,2025-01-01,2025-01,450649.0,quarterly,MSA-0119,ok,BNK-004120,
INV-004095,119,Boreal Nordic HB,VG-SE6,2025-04-01,2025-04,448374.0,quarterly,MSA-0119,ok,BNK-004121,
INV-004096,119,Boreal Nordic HB,VG-SE6,2025-07-01,2025-07,449143.0,quarterly,MSA-0119,ok,BNK-004122,
INV-004097,119,Boreal Nordic HB,VG-SE6,2025-10-01,2025-10,455649.0,quarterly,MSA-0119,ok,BNK-004123,
INV-004098,120,Corvid Logistik OU,VG-SE11,2022-01-01,2022-01,152575.0,monthly,MSA-0120,ok,BNK-004124,
INV-004099,120,Corvid Logistik OU,VG-SE11,2022-02-01,2022-02,145231.0,monthly,MSA-0120,ok,BNK-004125,
INV-004100,120,Corvid Logistik OU,VG-SE11,2022-03-01,2022-03,151013.0,monthly,MSA-0120,ok,BNK-004126,
INV-004101,120,Corvid Logistik OU,VG-SE11,2022-04-01,2022-04,146806.0,monthly,MSA-0120,ok,BNK-004127,
INV-004102,120,Corvid Logistik OU,VG-SE11,2022-05-01,2022-05,152079.0,monthly,MSA-0120,ok,BNK-004128,
INV-004103,120,Corvid Logistik OU,VG-SE11,2022-06-01,2022-06,149686.0,monthly,MSA-0120,ok,BNK-004129,
INV-004104,120,Corvid Logistik OU,VG-SE11,2022-07-01,2022-07,146779.0,monthly,MSA-0120,ok,BNK-004130,
INV-004105,120,Corvid Logistik OU,VG-SE11,2022-08-01,2022-08,150024.0,monthly,MSA-0120,ok,BNK-004131,
INV-004106,120,Corvid Logistik OU,VG-SE11,2022-09-01,2022-09,149980.0,monthly,MSA-0120,ok,BNK-004132,
INV-004107,120,Corvid Logistik OU,VG-SE11,2022-10-01,2022-10,144859.0,monthly,MSA-0120,ok,BNK-004133,
INV-004108,120,Corvid Logistik OU,VG-SE11,2022-11-01,2022-11,148609.0,monthly,MSA-0120,ok,BNK-004134,
INV-004109,120,Corvid Logistik OU,VG-SE11,2022-12-01,2022-12,152549.0,monthly,MSA-0120,ok,BNK-004135,
INV-004110,120,Corvid Logistik OU,VG-SE11,2023-01-01,2023-01,151895.0,monthly,MSA-0120,ok,BNK-004136,
INV-004111,120,Corvid Logistik OU,VG-SE11,2023-02-01,2023-02,149008.0,monthly,MSA-0120,ok,BNK-004137,
INV-004112,120,Corvid Logistik OU,VG-SE11,2023-03-01,2023-03,146725.0,monthly,MSA-0120,ok,BNK-004138,
INV-004113,120,Corvid Logistik OU,VG-SE11,2023-04-01,2023-04,151712.0,monthly,MSA-0120,ok,BNK-004139,
INV-004114,120,Corvid Logistik OU,VG-SE11,2023-05-01,2023-05,150342.0,monthly,MSA-0120,ok,BNK-004140,
INV-004115,120,Corvid Logistik OU,VG-SE11,2023-06-01,2023-06,150895.0,monthly,MSA-0120,ok,BNK-004141,
INV-004116,120,Corvid Logistik OU,VG-SE11,2023-07-01,2023-07,146005.0,monthly,MSA-0120,ok,BNK-004142,
INV-004117,120,Corvid Logistik OU,VG-SE11,2023-08-01,2023-08,148033.0,monthly,MSA-0120,ok,BNK-004143,
INV-004118,120,Corvid Logistik OU,VG-SE11,2023-09-01,2023-09,151196.0,monthly,MSA-0120,ok,BNK-004144,
INV-004119,120,Corvid Logistik OU,VG-SE11,2023-10-01,2023-10,151971.0,monthly,MSA-0120,ok,BNK-004145,
INV-004120,120,Corvid Logistik OU,VG-SE11,2023-11-01,2023-11,147549.0,monthly,MSA-0120,ok,BNK-004146,
INV-004121,120,Corvid Logistik OU,VG-SE11,2023-12-01,2023-12,147175.0,monthly,MSA-0120,ok,BNK-004147,
INV-004122,120,Corvid Logistik OU,VG-SE11,2024-01-01,2024-01,152168.0,monthly,MSA-0120,ok,BNK-004148,
INV-004123,120,Corvid Logistik OU,VG-SE11,2024-02-01,2024-02,149938.0,monthly,MSA-0120,ok,BNK-004149,
INV-004124,120,Corvid Logistik OU,VG-SE11,2024-03-01,2024-03,147599.0,monthly,MSA-0120,ok,BNK-004150,
INV-004125,120,Corvid Logistik OU,VG-SE11,2024-04-01,2024-04,148129.0,monthly,MSA-0120,ok,BNK-004151,
INV-004126,120,Corvid Logistik OU,VG-SE11,2024-05-01,2024-05,147917.0,monthly,MSA-0120,ok,BNK-004152,
INV-004127,120,Corvid Logistik OU,VG-SE11,2024-06-01,2024-06,152623.0,monthly,MSA-0120,ok,BNK-004153,
INV-004128,120,Corvid Logistik OU,VG-SE11,2024-07-01,2024-07,151976.0,monthly,MSA-0120,ok,BNK-004154,
INV-004129,120,Corvid Logistik OU,VG-SE11,2024-08-01,2024-08,151380.0,monthly,MSA-0120,ok,BNK-004155,
INV-004130,120,Corvid Logistik OU,VG-SE11,2024-09-01,2024-09,152196.0,monthly,MSA-0120,ok,BNK-004156,
INV-004131,120,Corvid Logistik OU,VG-SE11,2024-10-01,2024-10,145799.0,monthly,MSA-0120,ok,BNK-004157,
INV-004132,120,Corvid Logistik OU,VG-SE11,2024-11-01,2024-11,150161.0,monthly,MSA-0120,ok,BNK-004158,
INV-004133,120,Corvid Logistik OU,VG-SE11,2024-12-01,2024-12,150692.0,monthly,MSA-0120,ok,BNK-004159,
INV-004134,120,Corvid Logistik OU,VG-SE11,2025-01-01,2025-01,151233.0,monthly,MSA-0120,ok,BNK-004160,
INV-004135,120,Corvid Logistik OU,VG-SE11,2025-02-01,2025-02,149571.0,monthly,MSA-0120,ok,BNK-004161,
INV-004136,120,Corvid Logistik OU,VG-SE11,2025-03-01,2025-03,147535.0,monthly,MSA-0120,ok,BNK-004162,
INV-004137,120,Corvid Logistik OU,VG-SE11,2025-04-01,2025-04,145366.0,monthly,MSA-0120,ok,BNK-004163,
INV-004138,120,Corvid Logistik OU,VG-SE11,2025-05-01,2025-05,146715.0,monthly,MSA-0120,ok,BNK-004164,
INV-004139,120,Corvid Logistik OU,VG-SE11,2025-06-01,2025-06,150711.0,monthly,MSA-0120,ok,BNK-004165,
INV-004140,120,Corvid Logistik OU,VG-SE11,2025-07-01,2025-07,145071.0,monthly,MSA-0120,ok,BNK-004166,
INV-004141,120,Corvid Logistik OU,VG-SE11,2025-08-01,2025-08,151865.0,monthly,MSA-0120,ok,BNK-004167,
INV-004142,120,Corvid Logistik OU,VG-SE11,2025-09-01,2025-09,146969.0,monthly,MSA-0120,ok,BNK-004168,
INV-004143,120,Corvid Logistik OU,VG-SE11,2025-10-01,2025-10,152649.0,monthly,MSA-0120,ok,BNK-004169,
INV-004144,120,Corvid Logistik OU,VG-SE11,2025-11-01,2025-11,146148.0,monthly,MSA-0120,ok,BNK-004170,
INV-004145,120,Corvid Logistik OU,VG-SE11,2025-12-01,2025-12,145654.0,monthly,MSA-0120,ok,BNK-004171,
INV-004146,121,Vast Teknik OU,VG-SE6,2022-01-01,2022-01,144593.75,monthly,MSA-0121,ok,BNK-004172,
INV-004147,121,Vast Teknik OU,VG-SE6,2022-02-01,2022-02,144975.75,monthly,MSA-0121,ok,BNK-004173,
INV-004148,121,Vast Teknik OU,VG-SE6,2022-03-01,2022-03,146235.75,monthly,MSA-0121,ok,BNK-004174,
INV-004149,121,Vast Teknik OU,VG-SE6,2022-04-01,2022-04,148642.75,monthly,MSA-0121,ok,BNK-004175,
INV-004150,121,Vast Teknik OU,VG-SE6,2022-05-01,2022-05,147169.75,monthly,MSA-0121,ok,BNK-004176,
INV-004151,121,Vast Teknik OU,VG-SE6,2022-06-01,2022-06,142289.75,monthly,MSA-0121,ok,BNK-004177,
INV-004152,121,Vast Teknik OU,VG-SE6,2022-07-01,2022-07,146824.75,monthly,MSA-0121,ok,BNK-004178,
INV-004153,121,Vast Teknik OU,VG-SE6,2022-08-01,2022-08,142918.75,monthly,MSA-0121,ok,BNK-004179,
INV-004154,121,Vast Teknik OU,VG-SE6,2022-09-01,2022-09,145372.75,monthly,MSA-0121,ok,BNK-004180,
INV-004155,121,Vast Teknik OU,VG-SE6,2022-10-01,2022-10,141644.75,monthly,MSA-0121,ok,BNK-004181,
INV-004156,121,Vast Teknik OU,VG-SE6,2022-11-01,2022-11,141674.75,monthly,MSA-0121,ok,BNK-004182,
INV-004157,121,Vast Teknik OU,VG-SE6,2022-12-01,2022-12,148535.75,monthly,MSA-0121,ok,BNK-004183,
INV-004158,121,Vast Teknik OU,VG-SE6,2023-01-01,2023-01,143410.75,monthly,MSA-0121,ok,BNK-004184,
INV-004159,121,Vast Teknik OU,VG-SE6,2023-02-01,2023-02,141481.75,monthly,MSA-0121,ok,BNK-004185,
INV-004160,121,Vast Teknik OU,VG-SE6,2023-03-01,2023-03,143758.75,monthly,MSA-0121,ok,BNK-004186,
INV-004161,121,Vast Teknik OU,VG-SE6,2023-04-01,2023-04,142590.75,monthly,MSA-0121,ok,BNK-004187,
INV-004162,121,Vast Teknik OU,VG-SE6,2023-05-01,2023-05,148670.75,monthly,MSA-0121,ok,BNK-004188,
INV-004163,121,Vast Teknik OU,VG-SE6,2023-06-01,2023-06,147174.75,monthly,MSA-0121,ok,BNK-004189,
INV-004164,121,Vast Teknik OU,VG-SE6,2023-07-01,2023-07,142811.75,monthly,MSA-0121,ok,BNK-004190,
INV-004165,121,Vast Teknik OU,VG-SE6,2023-08-01,2023-08,143289.75,monthly,MSA-0121,ok,BNK-004191,
INV-004166,121,Vast Teknik OU,VG-SE6,2023-09-01,2023-09,145000.75,monthly,MSA-0121,ok,BNK-004192,
INV-004167,121,Vast Teknik OU,VG-SE6,2023-10-01,2023-10,148091.75,monthly,MSA-0121,ok,BNK-004193,
INV-004168,121,Vast Teknik OU,VG-SE6,2023-11-01,2023-11,146156.75,monthly,MSA-0121,ok,BNK-004194,
INV-004169,121,Vast Teknik OU,VG-SE6,2023-12-01,2023-12,145017.75,monthly,MSA-0121,ok,BNK-004195,
INV-004170,121,Vast Teknik OU,VG-SE6,2024-01-01,2024-01,144903.75,monthly,MSA-0121,ok,BNK-004196,
INV-004171,121,Vast Teknik OU,VG-SE6,2024-02-01,2024-02,147736.75,monthly,MSA-0121,ok,BNK-004197,
INV-004172,121,Vast Teknik OU,VG-SE6,2024-03-01,2024-03,149140.75,monthly,MSA-0121,ok,BNK-004198,
INV-004173,121,Vast Teknik OU,VG-SE6,2024-04-01,2024-04,148080.75,monthly,MSA-0121,ok,BNK-004199,
INV-004174,121,Vast Teknik OU,VG-SE6,2024-05-01,2024-05,142105.75,monthly,MSA-0121,ok,BNK-004200,
INV-004175,121,Vast Teknik OU,VG-SE6,2024-06-01,2024-06,145649.75,monthly,MSA-0121,ok,BNK-004201,
INV-004176,121,Vast Teknik OU,VG-SE6,2024-07-01,2024-07,145005.75,monthly,MSA-0121,ok,BNK-004202,
INV-004177,121,Vast Teknik OU,VG-SE6,2024-08-01,2024-08,141770.75,monthly,MSA-0121,ok,BNK-004203,
INV-004178,121,Vast Teknik OU,VG-SE6,2024-09-01,2024-09,144404.75,monthly,MSA-0121,ok,BNK-004204,
INV-004179,121,Vast Teknik OU,VG-SE6,2024-10-01,2024-10,147086.75,monthly,MSA-0121,ok,BNK-004205,
INV-004180,121,Vast Teknik OU,VG-SE6,2024-11-01,2024-11,148947.75,monthly,MSA-0121,ok,BNK-004206,
INV-004181,121,Vast Teknik OU,VG-SE6,2024-12-01,2024-12,148551.75,monthly,MSA-0121,ok,BNK-004207,
INV-004182,121,Vast Teknik OU,VG-SE6,2025-01-01,2025-01,145943.75,monthly,MSA-0121,ok,BNK-004208,
INV-004183,121,Vast Teknik OU,VG-SE6,2025-02-01,2025-02,145264.75,monthly,MSA-0121,ok,BNK-004209,
INV-004184,121,Vast Teknik OU,VG-SE6,2025-03-01,2025-03,145810.75,monthly,MSA-0121,ok,BNK-004210,
INV-004185,121,Vast Teknik OU,VG-SE6,2025-04-01,2025-04,149351.75,monthly,MSA-0121,ok,BNK-004211,
INV-004186,121,Vast Teknik OU,VG-SE6,2025-05-01,2025-05,141488.75,monthly,MSA-0121,ok,BNK-004212,
INV-004187,121,Vast Teknik OU,VG-SE6,2025-06-01,2025-06,147771.75,monthly,MSA-0121,ok,BNK-004213,
INV-004188,121,Vast Teknik OU,VG-SE6,2025-07-01,2025-07,144952.75,monthly,MSA-0121,ok,BNK-004214,
INV-004189,121,Vast Teknik OU,VG-SE6,2025-08-01,2025-08,142234.75,monthly,MSA-0121,ok,BNK-004215,
INV-004190,121,Vast Teknik OU,VG-SE6,2025-09-01,2025-09,147631.75,monthly,MSA-0121,ok,BNK-004216,
INV-004191,121,Vast Teknik OU,VG-SE6,2025-10-01,2025-10,146634.75,monthly,MSA-0121,ok,BNK-004217,
INV-004192,121,Vast Teknik OU,VG-SE6,2025-11-01,2025-11,148253.75,monthly,MSA-0121,ok,BNK-004218,
INV-004193,121,Vast Teknik OU,VG-SE6,2025-12-01,2025-12,143163.75,monthly,MSA-0121,ok,BNK-004219,
INV-004194,122,Nord Teknik AB,VG-SE4,2022-01-15,2022-01,1700995,annual,MSA-0122,ok,BNK-004220,
INV-004195,122,Nord Teknik AB,VG-SE4,2023-01-15,2023-01,1705682,annual,MSA-0122,ok,BNK-004221,
INV-004196,122,Nord Teknik AB,VG-SE4,2024-01-15,2024-01,1703117,annual,MSA-0122,ok,BNK-004222,
INV-004197,122,Nord Teknik AB,VG-SE4,2025-01-15,2025-01,1705584,annual,MSA-0122,ok,BNK-004223,
INV-004198,123,SvenEntreprenad AB,VG-SE11,2022-01-01,2022-01,411189.0,quarterly,MSA-0123,ok,BNK-004224,
INV-004199,123,SvenEntreprenad AB,VG-SE11,2022-04-01,2022-04,417718.0,quarterly,MSA-0123,ok,BNK-004225,
INV-004200,123,SvenEntreprenad AB,VG-SE11,2022-07-01,2022-07,412666.0,quarterly,MSA-0123,ok,BNK-004226,
INV-004201,123,SvenEntreprenad AB,VG-SE11,2022-10-01,2022-10,413014.0,quarterly,MSA-0123,ok,BNK-004227,
INV-004202,123,SvenEntreprenad AB,VG-SE11,2023-01-01,2023-01,415621.0,quarterly,MSA-0123,ok,BNK-004228,
INV-004203,123,SvenEntreprenad AB,VG-SE11,2023-04-01,2023-04,411997.0,quarterly,MSA-0123,ok,BNK-004229,
INV-004204,123,SvenEntreprenad AB,VG-SE11,2023-07-01,2023-07,413401.0,quarterly,MSA-0123,ok,BNK-004230,
INV-004205,123,SvenEntreprenad AB,VG-SE11,2023-10-01,2023-10,417388.0,quarterly,MSA-0123,ok,BNK-004231,
INV-004206,123,SvenEntreprenad AB,VG-SE11,2024-01-01,2024-01,414001.0,quarterly,MSA-0123,ok,BNK-004232,
INV-004207,123,SvenEntreprenad AB,VG-SE11,2024-04-01,2024-04,413838.0,quarterly,MSA-0123,ok,BNK-004233,
INV-004208,123,SvenEntreprenad AB,VG-SE11,2024-07-01,2024-07,416002.0,quarterly,MSA-0123,ok,BNK-004234,
INV-004209,123,SvenEntreprenad AB,VG-SE11,2024-10-01,2024-10,411891.0,quarterly,MSA-0123,ok,BNK-004235,
INV-004210,123,SvenEntreprenad AB,VG-SE11,2025-01-01,2025-01,418443.0,quarterly,MSA-0123,ok,BNK-004236,
INV-004211,123,SvenEntreprenad AB,VG-SE11,2025-04-01,2025-04,414435.0,quarterly,MSA-0123,ok,BNK-004237,
INV-004212,123,SvenEntreprenad AB,VG-SE11,2025-07-01,2025-07,418082.0,quarterly,MSA-0123,ok,BNK-004238,
INV-004213,123,SvenEntreprenad AB,VG-SE11,2025-10-01,2025-10,412326.0,quarterly,MSA-0123,ok,BNK-004239,
INV-004214,124,Berg Teknik AB,VG-SE4,2022-01-01,2022-01,136894.83,monthly,MSA-0124,ok,BNK-004240,
INV-004215,124,Berg Teknik AB,VG-SE4,2022-02-01,2022-02,136387.83,monthly,MSA-0124,ok,BNK-004241,
INV-004216,124,Berg Teknik AB,VG-SE4,2022-03-01,2022-03,135695.83,monthly,MSA-0124,ok,BNK-004242,
INV-004217,124,Berg Teknik AB,VG-SE4,2022-04-01,2022-04,133870.83,monthly,MSA-0124,ok,BNK-004243,
INV-004218,124,Berg Teknik AB,VG-SE4,2022-05-01,2022-05,135205.83,monthly,MSA-0124,ok,BNK-004244,
INV-004219,124,Berg Teknik AB,VG-SE4,2022-06-01,2022-06,134325.83,monthly,MSA-0124,ok,BNK-004245,
INV-004220,124,Berg Teknik AB,VG-SE4,2022-07-01,2022-07,134302.83,monthly,MSA-0124,ok,BNK-004246,
