row_id,date,category_letter,category,supervised,minutes,note,audit_action,reason
AT-2025-12-31-C1,2025-12-31,C,fracture,N,65,scaphoid protection,keep,
AT-2026-01-01-E1,2026-01-01,E,wound,N,30,MEM technique,keep,
AT-2026-01-01-J1,2026-01-01,J,other_eligible,N,65,assessment,keep,
AT-2026-01-02-B1,2026-01-02,B,tendon,Y,60,differential glide,keep,
AT-2026-01-02-B2,2026-01-02,B,tendon,N,60,differential glide,keep,
AT-2026-01-02-B3,2026-01-02,B,tendon,Y,45,differential glide,keep,
AT-2026-01-02-B4,2026-01-02,B,tendon,Y,50,differential glide,keep,
AT-2026-01-02-B5,2026-01-02,B,tendon,N,35,flexor post-op ROM,keep,
AT-2026-01-02-C1,2026-01-02,C,fracture,N,50,distal radius rehab,keep,
AT-2026-01-02-D1,2026-01-02,D,arthritis,Y,50,thermoplastic thumb,keep,
AT-2026-01-02-F1,2026-01-02,F,splinting_orthotics,N,75,buddy strap adj,keep,
AT-2026-01-02-F2,2026-01-02,F,splinting_orthotics,N,45,dynamic outrigger,keep,
AT-2026-01-02-F3,2026-01-02,F,splinting_orthotics,N,95,PIP capener,keep,
AT-2026-01-02-I1,2026-01-02,I,modality_supervision_only,N,45,paraffin only,keep,
AT-2026-01-02-I2,2026-01-02,I,modality_supervision_only,N,60,paraffin only,keep,
AT-2026-01-06-B1,2026-01-06,B,tendon,N,65,flexor post-op ROM,keep,
AT-2026-01-06-C1,2026-01-06,C,fracture,N,45,PIP joint work,keep,
AT-2026-01-06-D1,2026-01-06,D,arthritis,N,75,thermoplastic thumb,keep,
AT-2026-01-07-C1,2026-01-07,C,fracture,N,60,metacarpal ROM,keep,
AT-2026-01-07-H1,2026-01-07,H,pediatric,Y,90,developmental play,keep,
AT-2026-01-09-A1,2026-01-09,A,peripheral_nerve,N,60,sensory re-ed,duplicate,"duplicate of adjacent session, deduped"
AT-2026-01-09-A2,2026-01-09,A,peripheral_nerve,N,45,graded exposure,keep,
AT-2026-01-09-C1,2026-01-09,C,fracture,N,45,ORIF f/u,keep,
AT-2026-01-09-C2,2026-01-09,C,fracture,N,60,ORIF f/u,keep,
AT-2026-01-09-G1,2026-01-09,G,amputation,N,50,phantom desens,keep,
AT-2026-01-12-A1,2026-01-12,A,peripheral_nerve,N,60,sensory re-ed,keep,
AT-2026-01-13-C1,2026-01-13,C,fracture,N,50,PIP joint work,keep,
AT-2026-01-13-E1,2026-01-13,E,wound,N,60,edema control,keep,
AT-2026-01-13-F1,2026-01-13,F,splinting_orthotics,N,60,dynamic outrigger,keep,
AT-2026-01-14-A1,2026-01-14,A,peripheral_nerve,N,60,nerve mobilization,keep,
AT-2026-01-14-B1,2026-01-14,B,tendon,N,45,differential glide,keep,
AT-2026-01-14-B2,2026-01-14,B,tendon,N,60,differential glide,keep,
AT-2026-01-14-B3,2026-01-14,B,tendon,N,65,extensor rehab,keep,
AT-2026-01-14-G1,2026-01-14,G,amputation,N,45,prosthetic training,keep,
AT-2026-01-15-C1,2026-01-15,C,fracture,N,60,metacarpal ROM,keep,
AT-2026-01-15-J1,2026-01-15,J,other_eligible,N,75,assessment,keep,
AT-2026-01-15-J2,2026-01-15,J,other_eligible,N,45,HEP review,keep,
AT-2026-01-16-B1,2026-01-16,B,tendon,N,75,protective ROM,keep,
AT-2026-01-16-C1,2026-01-16,C,fracture,N,65,scaphoid protection,keep,
AT-2026-01-16-I1,2026-01-16,I,modality_supervision_only,Y,60,iontophoresis obs,drop_eligibility,fails eligibility per Box memo 2026-09-24 - modality-supervision-only
AT-2026-01-19-C1,2026-01-19,C,fracture,N,60,ORIF f/u,keep,
AT-2026-01-19-F1,2026-01-19,F,splinting_orthotics,N,60,PIP capener,keep,
AT-2026-01-20-F1,2026-01-20,F,splinting_orthotics,N,90,wrist cock-up fab,keep,
AT-2026-01-20-F2,2026-01-20,F,splinting_orthotics,N,65,wrist cock-up fab,keep,
AT-2026-01-21-B1,2026-01-21,B,tendon,Y,60,extensor rehab,keep,
AT-2026-01-21-H1,2026-01-21,H,pediatric,N,75,sensory reg,keep,
AT-2026-01-21-J1,2026-01-21,J,other_eligible,N,45,FCE partial,keep,
AT-2026-01-23-B1,2026-01-23,B,tendon,N,45,protective ROM,keep,
AT-2026-01-23-G1,2026-01-23,G,amputation,Y,50,shrinker fitting,keep,
AT-2026-01-23-I1,2026-01-23,I,modality_supervision_only,N,60,ultrasound obs,keep,
AT-2026-01-26-B1,2026-01-26,B,tendon,N,45,protective ROM,keep,
AT-2026-01-26-B2,2026-01-26,B,tendon,N,50,extensor rehab,keep,
AT-2026-01-27-C1,2026-01-27,C,fracture,N,65,ORIF f/u,keep,
AT-2026-01-27-G1,2026-01-27,G,amputation,N,60,residual limb prep,keep,
AT-2026-01-27-J1,2026-01-27,J,other_eligible,N,45,IDT participation,keep,
AT-2026-01-28-A1,2026-01-28,A,peripheral_nerve,N,60,nerve glide ROM,keep,
AT-2026-01-28-B1,2026-01-28,B,tendon,N,60,strengthening prog,keep,
AT-2026-01-28-I1,2026-01-28,I,modality_supervision_only,N,45,iontophoresis obs,duplicate,"duplicate of adjacent session, deduped"
AT-2026-01-29-D1,2026-01-29,D,arthritis,N,90,RA hand pack,keep,
AT-2026-01-29-H1,2026-01-29,H,pediatric,N,65,peds bilateral,keep,
AT-2026-01-30-A1,2026-01-30,A,peripheral_nerve,N,30,graded exposure,keep,
AT-2026-01-30-A2,2026-01-30,A,peripheral_nerve,N,60,nerve mobilization,keep,
AT-2026-01-30-B1,2026-01-30,B,tendon,N,95,flexor post-op ROM,keep,
AT-2026-01-30-B2,2026-01-30,B,tendon,Y,65,differential glide,keep,
AT-2026-01-30-B3,2026-01-30,B,tendon,N,45,differential glide,keep,
AT-2026-01-30-B4,2026-01-30,B,tendon,N,65,protective ROM,keep,
AT-2026-01-30-C1,2026-01-30,C,fracture,N,50,PIP joint work,keep,
AT-2026-01-30-D1,2026-01-30,D,arthritis,N,75,joint protection,keep,
AT-2026-01-30-D2,2026-01-30,D,arthritis,N,30,RA hand pack,keep,
AT-2026-01-30-D3,2026-01-30,D,arthritis,Y,45,joint protection,keep,
AT-2026-01-30-I1,2026-01-30,I,modality_supervision_only,N,45,iontophoresis obs,keep,
AT-2026-02-02-F1,2026-02-02,F,splinting_orthotics,N,65,PIP capener,keep,
AT-2026-02-03-A1,2026-02-03,A,peripheral_nerve,N,45,sensory re-ed,keep,
AT-2026-02-03-C1,2026-02-03,C,fracture,N,60,scaphoid protection,keep,
AT-2026-02-04-B1,2026-02-04,B,tendon,Y,60,differential glide,keep,
AT-2026-02-04-I1,2026-02-04,I,modality_supervision_only,N,60,FES obs,keep,
AT-2026-02-04-J1,2026-02-04,J,other_eligible,N,45,HEP review,keep,
AT-2026-02-05-A1,2026-02-05,A,peripheral_nerve,N,30,sensory re-ed,keep,
AT-2026-02-05-C1,2026-02-05,C,fracture,Y,60,metacarpal ROM,keep,
AT-2026-02-05-H1,2026-02-05,H,pediatric,Y,45,peds hand rehab,keep,
AT-2026-02-05-I1,2026-02-05,I,modality_supervision_only,Y,45,ultrasound obs,keep,
AT-2026-02-05-I2,2026-02-05,I,modality_supervision_only,N,30,aide-run modality,keep,
AT-2026-02-06-A1,2026-02-06,A,peripheral_nerve,Y,65,desensitization,keep,
AT-2026-02-06-B1,2026-02-06,B,tendon,Y,30,strengthening prog,keep,
AT-2026-02-06-B2,2026-02-06,B,tendon,N,45,differential glide,keep,
AT-2026-02-06-C1,2026-02-06,C,fracture,N,45,scaphoid protection,keep,
AT-2026-02-06-E1,2026-02-06,E,wound,N,75,silicone gel,keep,
AT-2026-02-06-F1,2026-02-06,F,splinting_orthotics,N,60,dynamic outrigger,keep,
AT-2026-02-09-D1,2026-02-09,D,arthritis,N,60,energy conservation,keep,
AT-2026-02-09-H1,2026-02-09,H,pediatric,N,90,sensory reg,keep,
AT-2026-02-10-A1,2026-02-10,A,peripheral_nerve,N,60,nerve mobilization,keep,
AT-2026-02-10-D1,2026-02-10,D,arthritis,N,30,RA hand pack,keep,
AT-2026-02-10-D2,2026-02-10,D,arthritis,N,60,RA hand pack,keep,
AT-2026-02-10-E1,2026-02-10,E,wound,Y,75,MEM technique,keep,
AT-2026-02-11-C1,2026-02-11,C,fracture,N,90,ORIF f/u,keep,
AT-2026-02-11-G1,2026-02-11,G,amputation,N,50,shrinker fitting,keep,
AT-2026-02-12-A1,2026-02-12,A,peripheral_nerve,N,60,sensory re-ed,keep,
AT-2026-02-12-C1,2026-02-12,C,fracture,N,45,distal radius rehab,keep,
AT-2026-02-13-A1,2026-02-13,A,peripheral_nerve,N,45,graded exposure,keep,
AT-2026-02-13-A2,2026-02-13,A,peripheral_nerve,N,95,graded exposure,keep,
AT-2026-02-13-B1,2026-02-13,B,tendon,N,60,extensor rehab,keep,
AT-2026-02-13-C1,2026-02-13,C,fracture,N,30,scaphoid protection,keep,
AT-2026-02-13-C2,2026-02-13,C,fracture,N,45,scaphoid protection,keep,
AT-2026-02-13-E1,2026-02-13,E,wound,Y,45,edema control,keep,
AT-2026-02-13-F1,2026-02-13,F,splinting_orthotics,Y,45,custom thermoplastic,keep,
AT-2026-02-13-F2,2026-02-13,F,splinting_orthotics,N,30,dynamic outrigger,keep,
AT-2026-02-13-F3,2026-02-13,F,splinting_orthotics,N,65,dynamic outrigger,keep,
AT-2026-02-13-F4,2026-02-13,F,splinting_orthotics,N,65,custom thermoplastic,keep,
AT-2026-02-13-G1,2026-02-13,G,amputation,N,45,phantom desens,keep,
AT-2026-02-13-H1,2026-02-13,H,pediatric,N,65,peds bilateral,keep,
AT-2026-02-13-I1,2026-02-13,I,modality_supervision_only,N,45,paraffin only,keep,
AT-2026-02-16-B1,2026-02-16,B,tendon,N,60,flexor post-op ROM,keep,
AT-2026-02-16-E1,2026-02-16,E,wound,N,90,silicone gel,keep,
AT-2026-02-17-B1,2026-02-17,B,tendon,N,50,differential glide,keep,
AT-2026-02-17-C1,2026-02-17,C,fracture,Y,95,scaphoid protection,keep,
AT-2026-02-17-I1,2026-02-17,I,modality_supervision_only,N,65,ultrasound obs,keep,
AT-2026-02-18-A1,2026-02-18,A,peripheral_nerve,Y,65,sensory re-ed,keep,
AT-2026-02-18-C1,2026-02-18,C,fracture,Y,95,PIP joint work,keep,
AT-2026-02-18-C2,2026-02-18,C,fracture,N,45,metacarpal ROM,keep,
AT-2026-02-18-F1,2026-02-18,F,splinting_orthotics,N,45,dynamic outrigger,keep,
AT-2026-02-18-F2,2026-02-18,F,splinting_orthotics,N,65,buddy strap adj,keep,
AT-2026-02-18-F3,2026-02-18,F,splinting_orthotics,N,60,custom thermoplastic,keep,
AT-2026-02-19-C1,2026-02-19,C,fracture,N,50,scaphoid protection,keep,
AT-2026-02-19-C2,2026-02-19,C,fracture,N,90,PIP joint work,keep,
AT-2026-02-20-A1,2026-02-20,A,peripheral_nerve,Y,45,nerve mobilization,keep,
AT-2026-02-20-B1,2026-02-20,B,tendon,N,60,extensor rehab,keep,
AT-2026-02-20-D1,2026-02-20,D,arthritis,N,60,thermoplastic thumb,keep,
AT-2026-02-20-E1,2026-02-20,E,wound,N,45,wound care f/u,keep,
AT-2026-02-20-F1,2026-02-20,F,splinting_orthotics,N,60,dynamic outrigger,keep,
AT-2026-02-20-F2,2026-02-20,F,splinting_orthotics,N,60,custom thermoplastic,keep,
AT-2026-02-20-F3,2026-02-20,F,splinting_orthotics,N,60,dynamic outrigger,keep,
AT-2026-02-20-I1,2026-02-20,I,modality_supervision_only,N,90,FES obs,keep,
AT-2026-02-23-B1,2026-02-23,B,tendon,N,60,strengthening prog,keep,
AT-2026-02-24-C1,2026-02-24,C,fracture,N,75,metacarpal ROM,keep,
AT-2026-02-24-F1,2026-02-24,F,splinting_orthotics,N,50,custom thermoplastic,keep,
AT-2026-02-24-G1,2026-02-24,G,amputation,Y,75,prosthetic training,keep,
AT-2026-02-25-B1,2026-02-25,B,tendon,N,60,flexor post-op ROM,keep,
AT-2026-02-25-D1,2026-02-25,D,arthritis,N,60,thermoplastic thumb,keep,
AT-2026-02-25-G1,2026-02-25,G,amputation,Y,45,residual limb prep,keep,
AT-2026-02-26-A1,2026-02-26,A,peripheral_nerve,N,75,desensitization,keep,
AT-2026-02-26-B1,2026-02-26,B,tendon,N,65,extensor rehab,keep,
AT-2026-02-26-C1,2026-02-26,C,fracture,N,30,PIP joint work,duplicate,"duplicate of adjacent session, deduped"
AT-2026-02-26-D1,2026-02-26,D,arthritis,N,45,thermoplastic thumb,duplicate,"duplicate of adjacent session, deduped"
AT-2026-02-26-D2,2026-02-26,D,arthritis,N,30,CMC support,keep,
AT-2026-02-26-E1,2026-02-26,E,wound,N,60,scar management,keep,
AT-2026-02-26-G1,2026-02-26,G,amputation,N,30,residual limb prep,duplicate,"duplicate of adjacent session, deduped"
AT-2026-02-27-A1,2026-02-27,A,peripheral_nerve,N,60,desensitization,keep,
AT-2026-02-27-C1,2026-02-27,C,fracture,N,65,ORIF f/u,keep,
AT-2026-02-27-D1,2026-02-27,D,arthritis,N,45,CMC support,keep,
AT-2026-02-27-F1,2026-02-27,F,splinting_orthotics,N,90,wrist cock-up fab,keep,
AT-2026-02-27-G1,2026-02-27,G,amputation,Y,60,phantom desens,keep,
AT-2026-03-02-A1,2026-03-02,A,peripheral_nerve,N,60,nerve glide ROM,keep,
AT-2026-03-02-A2,2026-03-02,A,peripheral_nerve,N,75,sensory re-ed,keep,
AT-2026-03-02-B1,2026-03-02,B,tendon,N,90,strengthening prog,keep,
AT-2026-03-03-C1,2026-03-03,C,fracture,N,30,PIP joint work,keep,
AT-2026-03-03-E1,2026-03-03,E,wound,N,45,scar management,keep,
AT-2026-03-04-C1,2026-03-04,C,fracture,N,60,ORIF f/u,keep,
AT-2026-03-05-G1,2026-03-05,G,amputation,N,60,prosthetic training,keep,
AT-2026-03-06-A1,2026-03-06,A,peripheral_nerve,Y,60,nerve mobilization,keep,
AT-2026-03-06-E1,2026-03-06,E,wound,N,60,scar management,keep,
AT-2026-03-06-F1,2026-03-06,F,splinting_orthotics,N,30,wrist cock-up fab,keep,
AT-2026-03-06-I1,2026-03-06,I,modality_supervision_only,N,60,iontophoresis obs,keep,
AT-2026-03-06-J1,2026-03-06,J,other_eligible,N,45,documentation cluster,keep,
AT-2026-03-09-H1,2026-03-09,H,pediatric,Y,50,peds bilateral,keep,
AT-2026-03-10-C1,2026-03-10,C,fracture,N,45,scaphoid protection,keep,
AT-2026-03-10-C2,2026-03-10,C,fracture,N,95,distal radius rehab,keep,
AT-2026-03-10-F1,2026-03-10,F,splinting_orthotics,N,60,PIP capener,keep,
AT-2026-03-10-I1,2026-03-10,I,modality_supervision_only,N,90,FES obs,keep,
AT-2026-03-10-I2,2026-03-10,I,modality_supervision_only,N,60,paraffin only,keep,
AT-2026-03-11-D1,2026-03-11,D,arthritis,N,60,CMC support,keep,
AT-2026-03-11-I1,2026-03-11,I,modality_supervision_only,N,45,aide-run modality,keep,
AT-2026-03-12-I1,2026-03-12,I,modality_supervision_only,N,30,iontophoresis obs,drop_eligibility,fails eligibility per Box memo 2026-09-24 - modality-supervision-only
AT-2026-03-13-A1,2026-03-13,A,peripheral_nerve,N,45,graded exposure,duplicate,"duplicate of adjacent session, deduped"
AT-2026-03-13-C1,2026-03-13,C,fracture,N,60,scaphoid protection,keep,
AT-2026-03-13-D1,2026-03-13,D,arthritis,N,60,RA hand pack,keep,
AT-2026-03-13-F1,2026-03-13,F,splinting_orthotics,Y,60,custom thermoplastic,keep,
AT-2026-03-13-I1,2026-03-13,I,modality_supervision_only,N,75,FES obs,keep,
AT-2026-03-16-B1,2026-03-16,B,tendon,N,60,protective ROM,keep,
AT-2026-03-17-B1,2026-03-17,B,tendon,N,75,flexor post-op ROM,keep,
AT-2026-03-17-C1,2026-03-17,C,fracture,N,65,scaphoid protection,keep,
AT-2026-03-17-E1,2026-03-17,E,wound,N,50,edema control,keep,
AT-2026-03-18-A1,2026-03-18,A,peripheral_nerve,N,50,nerve mobilization,keep,
AT-2026-03-18-F1,2026-03-18,F,splinting_orthotics,Y,75,wrist cock-up fab,keep,
AT-2026-03-19-A1,2026-03-19,A,peripheral_nerve,N,65,nerve glide ROM,keep,
AT-2026-03-19-I2,2026-03-19,I,modality_supervision_only,N,45,iontophoresis obs,decision_pending,reclassification queue - see 02_reclassification_queue.csv
AT-2026-03-20-B1,2026-03-20,B,tendon,N,65,protective ROM,keep,
AT-2026-03-20-C1,2026-03-20,C,fracture,N,95,distal radius rehab,keep,
AT-2026-03-20-D1,2026-03-20,D,arthritis,N,30,energy conservation,keep,
AT-2026-03-20-D2,2026-03-20,D,arthritis,N,75,thermoplastic thumb,keep,
AT-2026-03-20-E1,2026-03-20,E,wound,N,65,edema control,keep,
AT-2026-03-20-I1,2026-03-20,I,modality_supervision_only,Y,95,ultrasound obs,keep,
AT-2026-03-23-A1,2026-03-23,A,peripheral_nerve,N,60,nerve mobilization,keep,
AT-2026-03-24-E1,2026-03-24,E,wound,N,75,silicone gel,keep,
AT-2026-03-24-E2,2026-03-24,E,wound,N,60,edema control,keep,
AT-2026-03-24-H1,2026-03-24,H,pediatric,N,30,sensory reg,keep,
AT-2026-03-24-J1,2026-03-24,J,other_eligible,N,60,assessment,keep,
AT-2026-03-25-A1,2026-03-25,A,peripheral_nerve,Y,60,graded exposure,keep,
AT-2026-03-25-C1,2026-03-25,C,fracture,Y,45,scaphoid protection,keep,
AT-2026-03-25-E1,2026-03-25,E,wound,N,60,wound care f/u,keep,
AT-2026-03-25-J1,2026-03-25,J,other_eligible,N,75,assessment,keep,
AT-2026-03-25-J2,2026-03-25,J,other_eligible,Y,45,IDT participation,reclassify_to_supervised,modality run under supervision per Box memo 2026-09-24
AT-2026-03-26-A1,2026-03-26,A,peripheral_nerve,Y,60,desensitization,keep,
AT-2026-03-26-A2,2026-03-26,A,peripheral_nerve,N,45,desensitization,keep,
AT-2026-03-26-C1,2026-03-26,C,fracture,N,45,PIP joint work,keep,
AT-2026-03-26-C2,2026-03-26,C,fracture,N,50,metacarpal ROM,keep,
AT-2026-03-27-B1,2026-03-27,B,tendon,N,35,strengthening prog,keep,
AT-2026-03-27-B2,2026-03-27,B,tendon,N,45,strengthening prog,keep,
AT-2026-03-27-C1,2026-03-27,C,fracture,Y,75,PIP joint work,keep,
AT-2026-03-27-C2,2026-03-27,C,fracture,N,30,scaphoid protection,keep,
AT-2026-03-27-D1,2026-03-27,D,arthritis,N,90,CMC support,keep,
AT-2026-03-27-D2,2026-03-27,D,arthritis,N,45,thermoplastic thumb,keep,
AT-2026-03-30-F1,2026-03-30,F,splinting_orthotics,N,60,PIP capener,keep,
AT-2026-03-31-C1,2026-03-31,C,fracture,N,50,scaphoid protection,keep,
AT-2026-03-31-C2,2026-03-31,C,fracture,N,90,PIP joint work,keep,
AT-2026-03-31-F1,2026-03-31,F,splinting_orthotics,N,90,dynamic outrigger,keep,
AT-2026-04-01-A1,2026-04-01,A,peripheral_nerve,N,60,nerve mobilization,keep,
AT-2026-04-01-C1,2026-04-01,C,fracture,N,60,ORIF f/u,keep,
AT-2026-04-01-E1,2026-04-01,E,wound,N,90,edema control,keep,
AT-2026-04-02-A1,2026-04-02,A,peripheral_nerve,Y,80,desensitization,keep,
AT-2026-04-02-C1,2026-04-02,C,fracture,N,60,metacarpal ROM,keep,
AT-2026-04-02-D1,2026-04-02,D,arthritis,N,90,thermoplastic thumb,keep,
AT-2026-04-02-E1,2026-04-02,E,wound,N,60,edema control,keep,
AT-2026-04-02-F1,2026-04-02,F,splinting_orthotics,N,50,custom thermoplastic,keep,
AT-2026-04-03-G1,2026-04-03,G,amputation,N,80,pre-prosthetic,keep,
AT-2026-04-06-A1,2026-04-06,A,peripheral_nerve,N,45,sensory re-ed,duplicate,"duplicate of adjacent session, deduped"
AT-2026-04-06-A2,2026-04-06,A,peripheral_nerve,N,45,nerve glide ROM,keep,
AT-2026-04-06-I1,2026-04-06,I,modality_supervision_only,N,75,iontophoresis obs,keep,
AT-2026-04-07-A1,2026-04-07,A,peripheral_nerve,Y,65,sensory re-ed,keep,
AT-2026-04-07-D1,2026-04-07,D,arthritis,N,90,RA hand pack,duplicate,"duplicate of adjacent session, deduped"
AT-2026-04-08-C1,2026-04-08,C,fracture,N,60,metacarpal ROM,keep,
AT-2026-04-08-C2,2026-04-08,C,fracture,N,60,PIP joint work,keep,
AT-2026-04-08-F1,2026-04-08,F,splinting_orthotics,N,90,PIP capener,keep,
AT-2026-04-09-A1,2026-04-09,A,peripheral_nerve,N,45,nerve glide ROM,keep,
AT-2026-04-09-J1,2026-04-09,J,other_eligible,N,60,FCE partial,keep,
AT-2026-04-09-J2,2026-04-09,J,other_eligible,N,90,FCE partial,keep,
AT-2026-04-09-J3,2026-04-09,J,other_eligible,N,75,IDT participation,keep,
AT-2026-04-10-A1,2026-04-10,A,peripheral_nerve,N,65,graded exposure,keep,
AT-2026-04-10-B1,2026-04-10,B,tendon,N,30,strengthening prog,keep,
AT-2026-04-10-D1,2026-04-10,D,arthritis,N,75,joint protection,keep,
AT-2026-04-10-F1,2026-04-10,F,splinting_orthotics,N,60,PIP capener,keep,
AT-2026-04-13-F1,2026-04-13,F,splinting_orthotics,Y,45,dynamic outrigger,reclassify_to_supervised,modality run under supervision per Box memo 2026-09-24
AT-2026-04-13-F2,2026-04-13,F,splinting_orthotics,N,75,PIP capener,keep,
AT-2026-04-14-D1,2026-04-14,D,arthritis,Y,60,RA hand pack,keep,
AT-2026-04-14-I1,2026-04-14,I,modality_supervision_only,N,45,FES obs,keep,
AT-2026-04-16-C1,2026-04-16,C,fracture,Y,60,PIP joint work,keep,
AT-2026-04-16-G1,2026-04-16,G,amputation,N,30,phantom desens,keep,
AT-2026-04-17-A1,2026-04-17,A,peripheral_nerve,N,60,desensitization,keep,
AT-2026-04-17-C1,2026-04-17,C,fracture,N,45,scaphoid protection,keep,
AT-2026-04-17-D1,2026-04-17,D,arthritis,N,60,energy conservation,keep,
AT-2026-04-17-D2,2026-04-17,D,arthritis,N,65,RA hand pack,keep,
AT-2026-04-17-D3,2026-04-17,D,arthritis,N,60,energy conservation,keep,
AT-2026-04-17-E1,2026-04-17,E,wound,N,50,edema control,keep,
AT-2026-04-17-F1,2026-04-17,F,splinting_orthotics,N,60,wrist cock-up fab,keep,
AT-2026-04-20-A1,2026-04-20,A,peripheral_nerve,N,60,graded exposure,keep,
AT-2026-04-20-C1,2026-04-20,C,fracture,N,50,PIP joint work,keep,
AT-2026-04-20-D1,2026-04-20,D,arthritis,N,45,CMC support,keep,
AT-2026-04-20-F1,2026-04-20,F,splinting_orthotics,N,75,buddy strap adj,keep,
AT-2026-04-20-F2,2026-04-20,F,splinting_orthotics,N,45,buddy strap adj,keep,
AT-2026-04-20-J1,2026-04-20,J,other_eligible,N,35,documentation cluster,keep,
AT-2026-04-21-A1,2026-04-21,A,peripheral_nerve,N,95,nerve mobilization,keep,
AT-2026-04-21-B1,2026-04-21,B,tendon,N,60,protective ROM,keep,
AT-2026-04-21-B2,2026-04-21,B,tendon,N,35,strengthening prog,keep,
AT-2026-04-21-B3,2026-04-21,B,tendon,N,50,extensor rehab,keep,
AT-2026-04-22-B1,2026-04-22,B,tendon,N,60,flexor post-op ROM,keep,
AT-2026-04-22-D1,2026-04-22,D,arthritis,N,75,CMC support,keep,
AT-2026-04-22-I1,2026-04-22,I,modality_supervision_only,Y,90,aide-run modality,reclassify_to_supervised,modality run under supervision per Box memo 2026-09-24
AT-2026-04-22-I2,2026-04-22,I,modality_supervision_only,N,65,paraffin only,keep,
AT-2026-04-23-A1,2026-04-23,A,peripheral_nerve,N,75,nerve mobilization,keep,
AT-2026-04-23-C1,2026-04-23,C,fracture,Y,60,distal radius rehab,keep,
AT-2026-04-24-A1,2026-04-24,A,peripheral_nerve,N,60,nerve mobilization,keep,
AT-2026-04-24-F1,2026-04-24,F,splinting_orthotics,N,60,custom thermoplastic,keep,
AT-2026-04-24-F2,2026-04-24,F,splinting_orthotics,N,50,wrist cock-up fab,keep,
AT-2026-04-24-F3,2026-04-24,F,splinting_orthotics,N,50,wrist cock-up fab,keep,
AT-2026-04-24-F4,2026-04-24,F,splinting_orthotics,N,75,dynamic outrigger,keep,
AT-2026-04-24-G2,2026-04-24,G,amputation,N,50,residual limb prep,keep,
AT-2026-04-27-A1,2026-04-27,A,peripheral_nerve,N,95,graded exposure,keep,
AT-2026-04-27-B1,2026-04-27,B,tendon,N,45,protective ROM,keep,
AT-2026-04-27-B2,2026-04-27,B,tendon,N,30,protective ROM,keep,
AT-2026-04-27-G1,2026-04-27,G,amputation,N,45,shrinker fitting,keep,
AT-2026-04-28-D1,2026-04-28,D,arthritis,N,45,energy conservation,keep,
AT-2026-04-29-A1,2026-04-29,A,peripheral_nerve,Y,45,nerve glide ROM,keep,
AT-2026-04-29-D1,2026-04-29,D,arthritis,N,35,RA hand pack,keep,
AT-2026-04-29-E1,2026-04-29,E,wound,N,65,silicone gel,keep,
AT-2026-04-29-J1,2026-04-29,J,other_eligible,N,45,FCE partial,keep,
AT-2026-04-30-C1,2026-04-30,C,fracture,N,95,ORIF f/u,keep,
AT-2026-04-30-C2,2026-04-30,C,fracture,N,45,ORIF f/u,keep,
AT-2026-04-30-D1,2026-04-30,D,arthritis,N,45,RA hand pack,keep,
AT-2026-04-30-F1,2026-04-30,F,splinting_orthotics,N,60,wrist cock-up fab,keep,
AT-2026-05-01-C1,2026-05-01,C,fracture,N,65,ORIF f/u,keep,
AT-2026-05-01-C2,2026-05-01,C,fracture,N,50,PIP joint work,keep,
AT-2026-05-01-D1,2026-05-01,D,arthritis,N,35,RA hand pack,keep,
AT-2026-05-01-D2,2026-05-01,D,arthritis,N,60,RA hand pack,keep,
AT-2026-05-01-E1,2026-05-01,E,wound,N,50,MEM technique,keep,
AT-2026-05-01-F1,2026-05-01,F,splinting_orthotics,N,60,custom thermoplastic,keep,
AT-2026-05-01-F2,2026-05-01,F,splinting_orthotics,N,45,custom thermoplastic,keep,
AT-2026-05-01-F3,2026-05-01,F,splinting_orthotics,N,45,dynamic outrigger,keep,
AT-2026-05-01-F4,2026-05-01,F,splinting_orthotics,N,60,wrist cock-up fab,keep,
AT-2026-05-01-I1,2026-05-01,I,modality_supervision_only,Y,65,FES obs,keep,
AT-2026-05-01-I2,2026-05-01,I,modality_supervision_only,Y,60,paraffin only,keep,
AT-2026-05-01-I3,2026-05-01,I,modality_supervision_only,N,30,FES obs,drop_eligibility,fails eligibility per Box memo 2026-09-24 - modality-supervision-only
AT-2026-05-04-D1,2026-05-04,D,arthritis,N,75,energy conservation,keep,
AT-2026-05-04-E1,2026-05-04,E,wound,Y,60,MEM technique,keep,
AT-2026-05-04-E2,2026-05-04,E,wound,N,30,scar management,keep,
AT-2026-05-04-F1,2026-05-04,F,splinting_orthotics,N,45,custom thermoplastic,keep,
AT-2026-05-04-I1,2026-05-04,I,modality_supervision_only,Y,50,FES obs,keep,
AT-2026-05-05-C1,2026-05-05,C,fracture,Y,50,distal radius rehab,keep,
AT-2026-05-05-C2,2026-05-05,C,fracture,N,60,scaphoid protection,keep,
AT-2026-05-05-D1,2026-05-05,D,arthritis,N,75,joint protection,keep,
AT-2026-05-06-A1,2026-05-06,A,peripheral_nerve,N,45,nerve glide ROM,keep,
AT-2026-05-06-F1,2026-05-06,F,splinting_orthotics,N,65,buddy strap adj,keep,
AT-2026-05-07-D1,2026-05-07,D,arthritis,N,45,joint protection,keep,
AT-2026-05-07-F1,2026-05-07,F,splinting_orthotics,N,60,wrist cock-up fab,keep,
AT-2026-05-07-F2,2026-05-07,F,splinting_orthotics,N,45,buddy strap adj,keep,
