delivery_id,sent_date,channel,provider,recipient_language,recipient_ward,message_type,status,bounce_reason,retry_count
EML-0501637,2026-08-28,email,mailgun,ur,Mile End,meeting_invite,bounced,invalid_recipient,2
EML-0501646,2026-08-28,email,mailgun,bn,Mile End,meeting_invite,bounced,invalid_recipient,2
EML-0501660,2026-08-28,email,mailgun,bn,Plateau-Mont-Royal,survey_link,bounced,invalid_recipient,2
EML-0501678,2026-08-28,email,mailgun,ur,Mile End,survey_link,bounced,mailbox_full,2
EML-0501704,2026-08-28,email,mailgun,bn,Mile End,survey_link,bounced,invalid_recipient,0
EML-0501735,2026-08-28,email,mailgun,ur,Plateau-Mont-Royal,consultation_reminder,bounced,mailbox_full,0
EML-0501736,2026-08-28,email,mailgun,bn,Plateau-Mont-Royal,consultation_reminder,bounced,invalid_recipient,1
EML-0501770,2026-08-28,email,mailgun,bn,Plateau-Mont-Royal,survey_link,bounced,invalid_recipient,0
EML-0501774,2026-08-28,email,mailgun,bn,Plateau-Mont-Royal,consultation_reminder,bounced,invalid_recipient,2
EML-0501957,2026-08-28,email,mailgun,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502099,2026-08-28,email,mailgun,fr,Mile End,meeting_invite,delivered,,0
EML-0502103,2026-08-28,email,mailgun,fr,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502257,2026-08-28,email,mailgun,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500420,2026-08-28,sms,twilio,en,Mile End,survey_link,delivered,,0
SMS-0500450,2026-08-28,sms,twilio,fr,Mile End,consultation_reminder,delivered,,0
SMS-0500718,2026-08-28,sms,twilio,fr,Milton-Parc,consultation_reminder,delivered,,0
SMS-0500743,2026-08-28,sms,twilio,fr,Jeanne-Mance,consultation_reminder,delivered,,0
SMS-0500776,2026-08-28,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500937,2026-08-28,sms,twilio,en,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0501291,2026-08-28,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0501539,2026-08-29,email,mailgun,bn,Plateau-Mont-Royal,survey_link,bounced,mailbox_full,3
EML-0501551,2026-08-29,email,mailgun,ur,Plateau-Mont-Royal,consultation_reminder,bounced,invalid_recipient,1
EML-0501570,2026-08-29,email,mailgun,bn,Plateau-Mont-Royal,consultation_reminder,bounced,invalid_recipient,0
EML-0501583,2026-08-29,email,mailgun,ur,Plateau-Mont-Royal,translated_summary,bounced,invalid_recipient,0
EML-0501589,2026-08-29,email,mailgun,bn,Mile End,survey_link,bounced,invalid_recipient,1
EML-0501617,2026-08-29,email,mailgun,ur,Plateau-Mont-Royal,meeting_invite,bounced,mailbox_full,2
EML-0501619,2026-08-29,email,mailgun,ur,Plateau-Mont-Royal,translated_summary,bounced,invalid_recipient,2
EML-0501627,2026-08-29,email,mailgun,ur,Mile End,survey_link,bounced,mailbox_full,2
EML-0501639,2026-08-29,email,mailgun,ur,Plateau-Mont-Royal,translated_summary,bounced,invalid_recipient,2
EML-0501675,2026-08-29,email,mailgun,bn,Mile End,consultation_reminder,bounced,invalid_recipient,3
EML-0501685,2026-08-29,email,mailgun,bn,Mile End,meeting_invite,bounced,invalid_recipient,2
EML-0501693,2026-08-29,email,mailgun,bn,Plateau-Mont-Royal,meeting_invite,bounced,mailbox_full,0
EML-0501697,2026-08-29,email,mailgun,ur,Plateau-Mont-Royal,consultation_reminder,bounced,invalid_recipient,0
EML-0501712,2026-08-29,email,mailgun,ur,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0501731,2026-08-29,email,mailgun,ur,Mile End,meeting_invite,bounced,invalid_recipient,3
EML-0501738,2026-08-29,email,mailgun,bn,Mile End,survey_link,bounced,invalid_recipient,1
EML-0501756,2026-08-29,email,mailgun,bn,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0501865,2026-08-29,email,mailgun,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0501981,2026-08-29,email,mailgun,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502072,2026-08-29,email,mailgun,en,Milton-Parc,translated_summary,delivered,,0
EML-0502278,2026-08-29,email,mailgun,ur,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502321,2026-08-29,email,mailgun,en,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502431,2026-08-29,email,sendgrid,bn,Jeanne-Mance,follow_up,delivered,,0
EML-0502454,2026-08-29,email,sendgrid,fr,Milton-Parc,survey_link,delivered,,0
EML-0502467,2026-08-29,email,sendgrid,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502622,2026-08-29,email,sendgrid,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500053,2026-08-29,sms,twilio,vi,Mile End,meeting_invite,delivered,,0
SMS-0501441,2026-08-29,sms,twilio,fr,Jeanne-Mance,consultation_reminder,delivered,,0
SMS-0501443,2026-08-29,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0501513,2026-08-30,email,mailgun,ur,Plateau-Mont-Royal,meeting_invite,bounced,mailbox_full,2
EML-0501519,2026-08-30,email,mailgun,bn,Mile End,translated_summary,bounced,invalid_recipient,3
EML-0501527,2026-08-30,email,mailgun,ur,Plateau-Mont-Royal,survey_link,bounced,invalid_recipient,1
EML-0501548,2026-08-30,email,mailgun,ur,Plateau-Mont-Royal,meeting_invite,bounced,invalid_recipient,0
EML-0501563,2026-08-30,email,mailgun,bn,Mile End,translated_summary,bounced,mailbox_full,2
EML-0501567,2026-08-30,email,mailgun,ur,Mile End,consultation_reminder,delivered,,0
EML-0501575,2026-08-30,email,mailgun,bn,Plateau-Mont-Royal,consultation_reminder,bounced,mailbox_full,2
EML-0501604,2026-08-30,email,mailgun,bn,Mile End,consultation_reminder,bounced,invalid_recipient,0
EML-0501609,2026-08-30,email,mailgun,ur,Mile End,survey_link,bounced,invalid_recipient,1
EML-0501610,2026-08-30,email,mailgun,bn,Plateau-Mont-Royal,translated_summary,bounced,mailbox_full,2
EML-0501622,2026-08-30,email,mailgun,ur,Mile End,consultation_reminder,bounced,invalid_recipient,0
EML-0501657,2026-08-30,email,mailgun,ur,Plateau-Mont-Royal,survey_link,bounced,mailbox_full,2
EML-0501671,2026-08-30,email,mailgun,bn,Plateau-Mont-Royal,survey_link,bounced,invalid_recipient,2
EML-0501676,2026-08-30,email,mailgun,ur,Mile End,consultation_reminder,bounced,invalid_recipient,3
EML-0501700,2026-08-30,email,mailgun,bn,Plateau-Mont-Royal,consultation_reminder,bounced,mailbox_full,0
EML-0501711,2026-08-30,email,mailgun,bn,Mile End,meeting_invite,bounced,mailbox_full,2
EML-0501714,2026-08-30,email,mailgun,bn,Plateau-Mont-Royal,meeting_invite,bounced,invalid_recipient,2
EML-0501723,2026-08-30,email,mailgun,bn,Plateau-Mont-Royal,survey_link,bounced,mailbox_full,2
EML-0501726,2026-08-30,email,mailgun,ur,Mile End,translated_summary,bounced,mailbox_full,1
EML-0501748,2026-08-30,email,mailgun,bn,Plateau-Mont-Royal,translated_summary,bounced,invalid_recipient,2
EML-0501753,2026-08-30,email,mailgun,ur,Mile End,survey_link,bounced,mailbox_full,0
EML-0501766,2026-08-30,email,mailgun,ur,Plateau-Mont-Royal,survey_link,bounced,mailbox_full,1
EML-0501772,2026-08-30,email,mailgun,ur,Mile End,consultation_reminder,bounced,mailbox_full,2
EML-0501775,2026-08-30,email,mailgun,ur,Plateau-Mont-Royal,survey_link,bounced,invalid_recipient,1
EML-0502066,2026-08-30,email,mailgun,fr,Mile End,survey_link,delivered,,0
EML-0502283,2026-08-30,email,mailgun,fr,Mile End,translated_summary,delivered,,0
EML-0502286,2026-08-30,email,mailgun,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502320,2026-08-30,email,mailgun,en,Milton-Parc,meeting_invite,delivered,,0
EML-0502421,2026-08-30,email,sendgrid,fr,Mile End,meeting_invite,delivered,,0
SMS-0500124,2026-08-30,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500159,2026-08-30,sms,twilio,en,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500240,2026-08-30,sms,twilio,fr,Mile End,consultation_reminder,undelivered,carrier_reject,2
SMS-0500352,2026-08-30,sms,twilio,en,Jeanne-Mance,consultation_reminder,delivered,,0
SMS-0500666,2026-08-30,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500676,2026-08-30,sms,twilio,fr,Milton-Parc,meeting_invite,delivered,,0
SMS-0500975,2026-08-30,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0501313,2026-08-30,sms,twilio,fr,Mile End,follow_up,delivered,,0
EML-0501514,2026-08-31,email,mailgun,bn,Mile End,translated_summary,bounced,invalid_recipient,2
EML-0501515,2026-08-31,email,mailgun,bn,Mile End,meeting_invite,bounced,mailbox_full,2
EML-0501524,2026-08-31,email,mailgun,ur,Plateau-Mont-Royal,meeting_invite,bounced,invalid_recipient,1
EML-0501536,2026-08-31,email,mailgun,bn,Mile End,survey_link,bounced,invalid_recipient,3
EML-0501546,2026-08-31,email,mailgun,ur,Mile End,translated_summary,bounced,mailbox_full,3
EML-0501562,2026-08-31,email,mailgun,bn,Plateau-Mont-Royal,survey_link,bounced,mailbox_full,0
EML-0501568,2026-08-31,email,mailgun,bn,Plateau-Mont-Royal,translated_summary,bounced,invalid_recipient,3
EML-0501586,2026-08-31,email,mailgun,ur,Mile End,translated_summary,bounced,invalid_recipient,2
EML-0501591,2026-08-31,email,mailgun,bn,Plateau-Mont-Royal,survey_link,bounced,mailbox_full,3
EML-0501595,2026-08-31,email,mailgun,ur,Mile End,survey_link,bounced,invalid_recipient,2
EML-0501601,2026-08-31,email,mailgun,ur,Mile End,meeting_invite,delivered,,0
EML-0501606,2026-08-31,email,mailgun,bn,Mile End,survey_link,bounced,invalid_recipient,2
EML-0501618,2026-08-31,email,mailgun,ur,Mile End,consultation_reminder,bounced,mailbox_full,0
EML-0501730,2026-08-31,email,mailgun,ur,Plateau-Mont-Royal,survey_link,bounced,invalid_recipient,3
EML-0501742,2026-08-31,email,mailgun,ur,Mile End,consultation_reminder,bounced,invalid_recipient,2
EML-0501743,2026-08-31,email,mailgun,bn,Plateau-Mont-Royal,meeting_invite,bounced,mailbox_full,0
EML-0501746,2026-08-31,email,mailgun,bn,Mile End,consultation_reminder,bounced,mailbox_full,1
EML-0501767,2026-08-31,email,mailgun,ur,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0501773,2026-08-31,email,mailgun,bn,Mile End,survey_link,bounced,invalid_recipient,2
EML-0501779,2026-08-31,email,mailgun,bn,Mile End,meeting_invite,bounced,invalid_recipient,3
EML-0501801,2026-08-31,email,mailgun,bn,Mile End,survey_link,bounced,invalid_recipient,3
EML-0501806,2026-08-31,email,mailgun,ur,Plateau-Mont-Royal,translated_summary,bounced,invalid_recipient,3
EML-0501808,2026-08-31,email,mailgun,bn,Mile End,meeting_invite,bounced,invalid_recipient,2
EML-0501835,2026-08-31,email,mailgun,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0501889,2026-08-31,email,mailgun,en,Jeanne-Mance,follow_up,delivered,,0
EML-0502127,2026-08-31,email,mailgun,en,Jeanne-Mance,translated_summary,delivered,,0
EML-0502207,2026-08-31,email,mailgun,fr,Jeanne-Mance,consultation_reminder,delivered,,0
EML-0502364,2026-08-31,email,mailgun,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500109,2026-08-31,sms,twilio,fr,Milton-Parc,survey_link,delivered,,0
SMS-0500139,2026-08-31,sms,twilio,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500518,2026-08-31,sms,twilio,fr,Mile End,follow_up,delivered,,0
SMS-0500532,2026-08-31,sms,twilio,fr,Milton-Parc,meeting_invite,delivered,,0
SMS-0500553,2026-08-31,sms,twilio,en,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500735,2026-08-31,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500787,2026-08-31,sms,twilio,fr,Mile End,consultation_reminder,delivered,,0
SMS-0500907,2026-08-31,sms,twilio,en,Mile End,consultation_reminder,delivered,,0
SMS-0501029,2026-08-31,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501301,2026-08-31,sms,twilio,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0501509,2026-09-01,email,mailgun,bn,Mile End,consultation_reminder,bounced,mailbox_full,2
EML-0501518,2026-09-01,email,mailgun,ur,Mile End,translated_summary,bounced,invalid_recipient,3
EML-0501547,2026-09-01,email,mailgun,ur,Plateau-Mont-Royal,consultation_reminder,bounced,invalid_recipient,3
EML-0501555,2026-09-01,email,mailgun,ur,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0501556,2026-09-01,email,mailgun,ur,Mile End,consultation_reminder,bounced,mailbox_full,3
EML-0501593,2026-09-01,email,mailgun,ur,Mile End,survey_link,bounced,invalid_recipient,0
EML-0501638,2026-09-01,email,mailgun,bn,Mile End,translated_summary,bounced,invalid_recipient,1
EML-0501640,2026-09-01,email,mailgun,ur,Plateau-Mont-Royal,translated_summary,bounced,invalid_recipient,1
EML-0501644,2026-09-01,email,mailgun,bn,Mile End,consultation_reminder,delivered,,0
EML-0501649,2026-09-01,email,mailgun,ur,Mile End,consultation_reminder,delivered,,0
EML-0501653,2026-09-01,email,mailgun,ur,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0501691,2026-09-01,email,mailgun,bn,Mile End,survey_link,bounced,invalid_recipient,2
EML-0501740,2026-09-01,email,mailgun,ur,Plateau-Mont-Royal,survey_link,bounced,invalid_recipient,0
EML-0501744,2026-09-01,email,mailgun,ur,Plateau-Mont-Royal,survey_link,bounced,invalid_recipient,3
EML-0501750,2026-09-01,email,mailgun,bn,Plateau-Mont-Royal,survey_link,bounced,mailbox_full,0
EML-0501757,2026-09-01,email,mailgun,bn,Plateau-Mont-Royal,survey_link,bounced,invalid_recipient,2
EML-0501787,2026-09-01,email,mailgun,ur,Mile End,consultation_reminder,bounced,invalid_recipient,2
EML-0501789,2026-09-01,email,mailgun,ur,Plateau-Mont-Royal,survey_link,bounced,invalid_recipient,3
EML-0501791,2026-09-01,email,mailgun,bn,Plateau-Mont-Royal,translated_summary,bounced,mailbox_full,2
EML-0501805,2026-09-01,email,mailgun,bn,Mile End,meeting_invite,bounced,mailbox_full,2
EML-0502138,2026-09-01,email,mailgun,fr,Plateau-Mont-Royal,translated_summary,queued,,1
EML-0502163,2026-09-01,email,mailgun,ar,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502543,2026-09-01,email,sendgrid,fr,Milton-Parc,survey_link,delivered,,0
EML-0502626,2026-09-01,email,sendgrid,fr,Mile End,meeting_invite,delivered,,0
EML-0502669,2026-09-01,email,sendgrid,ur,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500044,2026-09-01,sms,twilio,ar,Plateau-Mont-Royal,translated_summary,undelivered,carrier_reject,0
SMS-0500398,2026-09-01,sms,twilio,fr,Jeanne-Mance,follow_up,delivered,,0
SMS-0500515,2026-09-01,sms,twilio,fr,Milton-Parc,follow_up,delivered,,0
SMS-0500892,2026-09-01,sms,twilio,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0501089,2026-09-01,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0501304,2026-09-01,sms,twilio,en,Jeanne-Mance,survey_link,delivered,,0
SMS-0501334,2026-09-01,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501400,2026-09-01,sms,twilio,fr,Milton-Parc,survey_link,delivered,,0
EML-0501530,2026-09-02,email,mailgun,ur,Mile End,consultation_reminder,bounced,invalid_recipient,2
EML-0501534,2026-09-02,email,mailgun,bn,Plateau-Mont-Royal,consultation_reminder,bounced,mailbox_full,1
EML-0501544,2026-09-02,email,mailgun,bn,Plateau-Mont-Royal,translated_summary,bounced,invalid_recipient,2
EML-0501565,2026-09-02,email,mailgun,bn,Plateau-Mont-Royal,consultation_reminder,bounced,invalid_recipient,3
EML-0501569,2026-09-02,email,mailgun,ur,Mile End,survey_link,bounced,mailbox_full,2
EML-0501576,2026-09-02,email,mailgun,bn,Plateau-Mont-Royal,meeting_invite,bounced,invalid_recipient,3
EML-0501579,2026-09-02,email,mailgun,bn,Plateau-Mont-Royal,survey_link,bounced,invalid_recipient,1
EML-0501608,2026-09-02,email,mailgun,ur,Plateau-Mont-Royal,survey_link,bounced,invalid_recipient,2
EML-0501613,2026-09-02,email,mailgun,bn,Mile End,meeting_invite,bounced,invalid_recipient,1
EML-0501652,2026-09-02,email,mailgun,bn,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0501666,2026-09-02,email,mailgun,ur,Mile End,meeting_invite,bounced,mailbox_full,1
EML-0501667,2026-09-02,email,mailgun,bn,Mile End,consultation_reminder,delivered,,0
EML-0501698,2026-09-02,email,mailgun,ur,Plateau-Mont-Royal,survey_link,bounced,invalid_recipient,0
EML-0501715,2026-09-02,email,mailgun,ur,Plateau-Mont-Royal,translated_summary,bounced,mailbox_full,1
EML-0501718,2026-09-02,email,mailgun,ur,Plateau-Mont-Royal,consultation_reminder,bounced,mailbox_full,2
EML-0501720,2026-09-02,email,mailgun,bn,Plateau-Mont-Royal,consultation_reminder,bounced,invalid_recipient,2
EML-0501727,2026-09-02,email,mailgun,bn,Plateau-Mont-Royal,survey_link,bounced,invalid_recipient,1
EML-0501741,2026-09-02,email,mailgun,ur,Mile End,survey_link,bounced,invalid_recipient,0
EML-0501745,2026-09-02,email,mailgun,bn,Plateau-Mont-Royal,consultation_reminder,bounced,invalid_recipient,0
EML-0501747,2026-09-02,email,mailgun,ur,Mile End,consultation_reminder,delivered,,0
EML-0501754,2026-09-02,email,mailgun,ur,Plateau-Mont-Royal,survey_link,bounced,invalid_recipient,2
EML-0501794,2026-09-02,email,mailgun,ur,Mile End,meeting_invite,bounced,invalid_recipient,2
EML-0501798,2026-09-02,email,mailgun,ur,Mile End,translated_summary,delivered,,0
EML-0501804,2026-09-02,email,mailgun,bn,Mile End,survey_link,bounced,mailbox_full,2
EML-0502540,2026-09-02,email,sendgrid,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502617,2026-09-02,email,sendgrid,bn,Milton-Parc,follow_up,delivered,,0
EML-0502705,2026-09-02,email,sendgrid,fr,Milton-Parc,follow_up,delivered,,0
SMS-0500324,2026-09-02,sms,twilio,ur,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501135,2026-09-02,sms,twilio,en,Mile End,follow_up,delivered,,0
SMS-0501254,2026-09-02,sms,twilio,en,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501352,2026-09-02,sms,twilio,ur,Milton-Parc,meeting_invite,delivered,,0
SMS-0501480,2026-09-02,sms,twilio,ur,Mile End,translated_summary,delivered,,0
EML-0501529,2026-09-03,email,mailgun,ur,Plateau-Mont-Royal,survey_link,bounced,mailbox_full,3
EML-0501588,2026-09-03,email,mailgun,ur,Plateau-Mont-Royal,meeting_invite,bounced,invalid_recipient,0
EML-0501590,2026-09-03,email,mailgun,ur,Mile End,meeting_invite,bounced,mailbox_full,2
EML-0501599,2026-09-03,email,mailgun,ur,Plateau-Mont-Royal,consultation_reminder,bounced,invalid_recipient,2
EML-0501600,2026-09-03,email,mailgun,ur,Mile End,consultation_reminder,bounced,mailbox_full,2
EML-0501620,2026-09-03,email,mailgun,bn,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0501631,2026-09-03,email,mailgun,ur,Mile End,meeting_invite,bounced,mailbox_full,1
EML-0501634,2026-09-03,email,mailgun,bn,Mile End,translated_summary,bounced,invalid_recipient,0
EML-0501656,2026-09-03,email,mailgun,bn,Mile End,consultation_reminder,delivered,,0
EML-0501663,2026-09-03,email,mailgun,bn,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0501664,2026-09-03,email,mailgun,ur,Mile End,survey_link,bounced,invalid_recipient,2
EML-0501665,2026-09-03,email,mailgun,ur,Plateau-Mont-Royal,consultation_reminder,bounced,invalid_recipient,0
EML-0501672,2026-09-03,email,mailgun,ur,Plateau-Mont-Royal,survey_link,bounced,mailbox_full,3
EML-0501681,2026-09-03,email,mailgun,ur,Mile End,survey_link,bounced,invalid_recipient,1
EML-0501688,2026-09-03,email,mailgun,bn,Mile End,meeting_invite,bounced,invalid_recipient,2
EML-0501689,2026-09-03,email,mailgun,bn,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0501706,2026-09-03,email,mailgun,bn,Plateau-Mont-Royal,consultation_reminder,bounced,invalid_recipient,2
EML-0501719,2026-09-03,email,mailgun,ur,Plateau-Mont-Royal,survey_link,bounced,mailbox_full,0
EML-0501725,2026-09-03,email,mailgun,bn,Plateau-Mont-Royal,survey_link,bounced,invalid_recipient,1
EML-0501752,2026-09-03,email,mailgun,ur,Mile End,translated_summary,bounced,mailbox_full,0
EML-0501768,2026-09-03,email,mailgun,bn,Plateau-Mont-Royal,consultation_reminder,bounced,invalid_recipient,1
EML-0501780,2026-09-03,email,mailgun,bn,Mile End,meeting_invite,bounced,invalid_recipient,3
EML-0501788,2026-09-03,email,mailgun,ur,Plateau-Mont-Royal,meeting_invite,bounced,invalid_recipient,1
EML-0501795,2026-09-03,email,mailgun,bn,Plateau-Mont-Royal,survey_link,bounced,invalid_recipient,2
EML-0501800,2026-09-03,email,mailgun,bn,Plateau-Mont-Royal,consultation_reminder,bounced,mailbox_full,3
EML-0502262,2026-09-03,email,mailgun,ar,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502685,2026-09-03,email,sendgrid,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500634,2026-09-03,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500923,2026-09-03,sms,twilio,fr,Mile End,meeting_invite,delivered,,0
SMS-0501294,2026-09-03,sms,twilio,en,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0501510,2026-09-04,email,mailgun,ur,Mile End,survey_link,bounced,mailbox_full,2
EML-0501528,2026-09-04,email,mailgun,ur,Plateau-Mont-Royal,survey_link,bounced,mailbox_full,1
EML-0501533,2026-09-04,email,mailgun,bn,Plateau-Mont-Royal,survey_link,bounced,mailbox_full,3
EML-0501553,2026-09-04,email,mailgun,ur,Plateau-Mont-Royal,consultation_reminder,bounced,mailbox_full,1
EML-0501564,2026-09-04,email,mailgun,bn,Plateau-Mont-Royal,meeting_invite,bounced,mailbox_full,1
EML-0501566,2026-09-04,email,mailgun,ur,Mile End,meeting_invite,bounced,mailbox_full,2
EML-0501587,2026-09-04,email,mailgun,bn,Mile End,survey_link,bounced,invalid_recipient,1
EML-0501628,2026-09-04,email,mailgun,ur,Plateau-Mont-Royal,meeting_invite,bounced,mailbox_full,2
EML-0501630,2026-09-04,email,mailgun,bn,Mile End,consultation_reminder,bounced,invalid_recipient,0
EML-0501647,2026-09-04,email,mailgun,bn,Mile End,meeting_invite,bounced,mailbox_full,1
EML-0501655,2026-09-04,email,mailgun,ur,Plateau-Mont-Royal,consultation_reminder,bounced,invalid_recipient,3
EML-0501662,2026-09-04,email,mailgun,bn,Mile End,consultation_reminder,bounced,invalid_recipient,3
EML-0501690,2026-09-04,email,mailgun,bn,Mile End,consultation_reminder,bounced,invalid_recipient,2
EML-0501701,2026-09-04,email,mailgun,ur,Mile End,translated_summary,bounced,invalid_recipient,1
EML-0501782,2026-09-04,email,mailgun,ur,Mile End,survey_link,bounced,mailbox_full,2
EML-0501785,2026-09-04,email,mailgun,ur,Plateau-Mont-Royal,survey_link,bounced,invalid_recipient,2
EML-0501837,2026-09-04,email,mailgun,fr,Milton-Parc,meeting_invite,delivered,,0
EML-0502240,2026-09-04,email,mailgun,en,Milton-Parc,translated_summary,delivered,,0
EML-0502249,2026-09-04,email,mailgun,en,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502696,2026-09-04,email,sendgrid,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502722,2026-09-04,email,sendgrid,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500282,2026-09-04,sms,twilio,fr,Milton-Parc,meeting_invite,delivered,,0
SMS-0500726,2026-09-04,sms,twilio,vi,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501032,2026-09-04,sms,twilio,fr,Milton-Parc,translated_summary,delivered,,0
SMS-0501431,2026-09-04,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501471,2026-09-04,sms,twilio,fr,Milton-Parc,survey_link,delivered,,0
EML-0501944,2026-09-05,email,mailgun,fr,Milton-Parc,consultation_reminder,delivered,,0
EML-0502260,2026-09-05,email,mailgun,ar,Mile End,survey_link,delivered,,0
EML-0502508,2026-09-05,email,sendgrid,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500356,2026-09-05,sms,twilio,es,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500594,2026-09-05,sms,twilio,fr,Jeanne-Mance,translated_summary,delivered,,0
SMS-0500678,2026-09-05,sms,twilio,ur,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0501217,2026-09-05,sms,twilio,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501305,2026-09-05,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502142,2026-09-06,email,mailgun,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500061,2026-09-06,sms,twilio,en,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500066,2026-09-06,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500258,2026-09-06,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500289,2026-09-06,sms,twilio,en,Mile End,follow_up,delivered,,0
SMS-0500291,2026-09-06,sms,twilio,en,Mile End,consultation_reminder,delivered,,0
SMS-0500342,2026-09-06,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500422,2026-09-06,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500623,2026-09-06,sms,twilio,fr,Milton-Parc,meeting_invite,delivered,,0
SMS-0500773,2026-09-06,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500816,2026-09-06,sms,twilio,fr,Milton-Parc,survey_link,delivered,,0
SMS-0500929,2026-09-06,sms,twilio,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501124,2026-09-06,sms,twilio,ar,Milton-Parc,follow_up,delivered,,0
SMS-0501335,2026-09-06,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0501968,2026-09-07,email,mailgun,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502028,2026-09-07,email,mailgun,fr,Mile End,follow_up,delivered,,0
EML-0502266,2026-09-07,email,mailgun,fr,Milton-Parc,consultation_reminder,delivered,,0
EML-0502271,2026-09-07,email,mailgun,vi,Mile End,meeting_invite,delivered,,0
EML-0502285,2026-09-07,email,mailgun,en,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502683,2026-09-07,email,sendgrid,fr,Milton-Parc,follow_up,delivered,,0
EML-0502688,2026-09-07,email,sendgrid,fr,Mile End,follow_up,delivered,,0
EML-0502725,2026-09-07,email,sendgrid,en,Plateau-Mont-Royal,follow_up,delivered,,0
