event_id,timestamp_cet,user_id,user_status,source_system,auth_method,workstation_id,badge_scan_present,vpn_session_present,service_actor,override_flag,ticket_ref,ip_address
EVT-1015777,2025-12-31T09:10:08+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.2
EVT-1015778,2025-12-31T17:40:59+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.22
EVT-1015779,2025-12-31T16:40:16+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.35
EVT-1015780,2025-12-31T13:14:48+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.23
EVT-1015781,2025-12-31T11:44:32+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.22
EVT-1015782,2026-01-01T14:12:42+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.94
EVT-1015783,2026-01-01T11:02:47+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.63
EVT-1015784,2026-01-01T14:36:19+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.35
EVT-1015785,2026-01-01T08:47:20+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.72
EVT-1015786,2026-01-01T10:51:07+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.82
EVT-1015787,2026-01-01T07:00:51+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.89
EVT-1015788,2026-01-02T10:01:42+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.68
EVT-1015789,2026-01-02T16:04:21+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.4
EVT-1015790,2026-01-02T10:46:39+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.74
EVT-1015791,2026-01-02T12:33:50+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.66
EVT-1015792,2026-01-02T14:17:28+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.5
EVT-1015793,2026-01-02T17:43:46+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.26
EVT-1015794,2026-01-05T15:15:55+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.79
EVT-1015795,2026-01-05T15:20:13+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.36
EVT-1015796,2026-01-05T12:38:42+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.34
EVT-1015797,2026-01-05T17:08:41+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.15
EVT-1015798,2026-01-05T13:36:04+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.34
EVT-1015799,2026-01-05T17:01:37+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.3
EVT-1015800,2026-01-06T13:06:24+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.28
EVT-1015801,2026-01-06T17:51:49+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.57
EVT-1015802,2026-01-06T08:37:31+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.25
EVT-1015803,2026-01-06T10:31:53+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.51
EVT-1015804,2026-01-06T09:16:25+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.15
EVT-1015805,2026-01-06T12:40:12+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.12
EVT-1015806,2026-01-07T18:22:53+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.10
EVT-1015807,2026-01-07T07:44:53+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.21
EVT-1015808,2026-01-07T18:37:57+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.78
EVT-1015809,2026-01-07T15:59:00+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.48
EVT-1015810,2026-01-07T15:36:46+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.56
EVT-1015811,2026-01-07T16:08:00+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.59
EVT-1015812,2026-01-08T09:03:23+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.20
EVT-1015813,2026-01-08T10:58:54+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.60
EVT-1015814,2026-01-08T07:46:48+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.43
EVT-1015815,2026-01-08T11:57:22+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.84
EVT-1015816,2026-01-08T07:10:13+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.47
EVT-1015817,2026-01-08T11:47:51+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.33
EVT-1015818,2026-01-09T13:04:50+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.31
EVT-1015819,2026-01-09T12:12:15+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.9
EVT-1015820,2026-01-09T10:55:09+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.21
EVT-1015821,2026-01-09T13:07:33+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.90
EVT-1015822,2026-01-09T08:28:58+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.71
EVT-1015823,2026-01-09T10:37:45+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.87
EVT-1015824,2026-01-12T07:38:30+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.67
EVT-1015825,2026-01-12T13:41:29+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.32
EVT-1015826,2026-01-12T07:56:41+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.64
EVT-1015827,2026-01-12T14:04:16+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.29
EVT-1015828,2026-01-12T08:54:10+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.96
EVT-1015829,2026-01-12T07:41:24+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.12
EVT-1015830,2026-01-13T18:48:12+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.19
EVT-1015831,2026-01-13T17:23:45+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.97
EVT-1015832,2026-01-13T17:30:28+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.72
EVT-1015833,2026-01-13T13:37:49+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.23
EVT-1015834,2026-01-13T11:07:14+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.61
EVT-1015835,2026-01-13T08:40:46+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.46
EVT-1015836,2026-01-14T17:48:33+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.99
EVT-1015837,2026-01-14T15:05:00+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.63
EVT-1015838,2026-01-14T18:48:51+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.58
EVT-1015839,2026-01-14T12:26:58+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.43
EVT-1015840,2026-01-14T12:49:54+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.70
EVT-1015841,2026-01-14T14:30:32+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.96
EVT-1015842,2026-01-15T10:40:01+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.38
EVT-1015843,2026-01-15T15:51:05+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.25
EVT-1015844,2026-01-15T17:23:09+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.34
EVT-1015845,2026-01-15T07:00:01+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.16
EVT-1015846,2026-01-15T10:55:36+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.16
EVT-1015847,2026-01-15T14:12:33+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.60
EVT-1015848,2026-01-16T11:45:48+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.14
EVT-1015849,2026-01-16T10:23:31+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.74
EVT-1015850,2026-01-16T17:57:13+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.7
EVT-1015851,2026-01-16T07:12:31+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.55
EVT-1015852,2026-01-16T10:38:15+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.70
EVT-1015853,2026-01-16T12:35:41+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.94
EVT-1015854,2026-01-19T16:10:17+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.8
EVT-1015855,2026-01-19T12:39:35+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.93
EVT-1015856,2026-01-19T08:43:42+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.75
EVT-1015857,2026-01-19T15:23:08+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.32
EVT-1015858,2026-01-19T09:30:40+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.52
EVT-1015859,2026-01-19T07:53:27+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.61
EVT-1015860,2026-01-20T12:24:07+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.27
EVT-1015861,2026-01-20T12:35:54+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.4
EVT-1015862,2026-01-20T14:05:51+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.61
EVT-1015863,2026-01-20T14:34:03+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.89
EVT-1015864,2026-01-20T12:40:26+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.70
EVT-1015865,2026-01-20T14:55:07+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.61
EVT-1015866,2026-01-21T18:09:54+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.90
EVT-1015867,2026-01-21T14:50:33+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.78
EVT-1015868,2026-01-21T17:47:23+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.58
EVT-1015869,2026-01-21T14:30:30+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.92
EVT-1015870,2026-01-21T17:51:50+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.38
EVT-1015871,2026-01-21T11:39:47+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.56
EVT-1015872,2026-01-22T13:12:59+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.81
EVT-1015873,2026-01-22T17:20:58+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.68
EVT-1015874,2026-01-22T11:21:40+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.82
EVT-1015875,2026-01-22T15:03:41+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.28
EVT-1015876,2026-01-22T07:37:46+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.13
EVT-1015877,2026-01-22T13:45:54+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.64
EVT-1015878,2026-01-23T13:50:21+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.59
EVT-1015879,2026-01-23T17:25:07+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.89
EVT-1015880,2026-01-23T16:55:04+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.4
EVT-1015881,2026-01-23T16:27:10+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.41
EVT-1015882,2026-01-23T10:48:06+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.96
EVT-1015883,2026-01-23T18:52:59+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.17
EVT-1015884,2026-01-26T09:03:35+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.54
EVT-1015885,2026-01-26T15:50:47+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.31
EVT-1015886,2026-01-26T09:57:10+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.73
EVT-1015887,2026-01-26T10:28:58+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.20
EVT-1015888,2026-01-26T18:11:59+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.6
EVT-1015889,2026-01-26T12:20:42+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.3
EVT-1015890,2026-01-27T16:31:18+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.15
EVT-1015891,2026-01-27T13:21:41+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.58
EVT-1015892,2026-01-27T15:21:08+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.37
EVT-1015893,2026-01-27T14:14:15+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.61
EVT-1015894,2026-01-27T16:34:46+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.16
EVT-1015895,2026-01-27T14:58:56+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.41
EVT-1015896,2026-01-28T07:13:09+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.49
EVT-1015897,2026-01-28T14:11:38+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.68
EVT-1015898,2026-01-28T07:20:02+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.38
EVT-1015899,2026-01-28T13:33:46+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.91
EVT-1015900,2026-01-28T15:36:49+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.17
EVT-1015901,2026-01-28T11:10:14+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.59
EVT-1015902,2026-01-29T15:40:08+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.74
EVT-1015903,2026-01-29T18:47:04+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.9
EVT-1015904,2026-01-29T10:05:44+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.34
EVT-1015905,2026-01-29T07:41:12+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.82
EVT-1015906,2026-01-29T14:21:19+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.74
EVT-1015907,2026-01-29T09:36:48+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.94
EVT-1015908,2026-01-30T18:50:10+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.98
EVT-1015909,2026-01-30T07:55:44+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.8
EVT-1015910,2026-01-30T07:26:41+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.25
EVT-1015911,2026-01-30T07:12:41+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.64
EVT-1015912,2026-01-30T15:05:32+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.78
EVT-1015913,2026-01-30T13:26:48+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.15
EVT-1015914,2026-02-02T10:18:20+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.59
EVT-1015915,2026-02-02T12:01:39+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.26
EVT-1015916,2026-02-02T16:24:18+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.75
EVT-1015917,2026-02-02T07:20:38+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.84
EVT-1015918,2026-02-02T08:38:19+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.91
EVT-1015919,2026-02-02T16:04:48+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.77
EVT-1015920,2026-02-03T17:47:04+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.87
EVT-1015921,2026-02-03T14:30:53+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.65
EVT-1015922,2026-02-03T08:28:34+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.4
EVT-1015923,2026-02-03T11:41:54+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.79
EVT-1015924,2026-02-03T10:46:57+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.69
EVT-1015925,2026-02-03T15:54:15+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.87
EVT-1015926,2026-02-04T18:42:16+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.19
EVT-1015927,2026-02-04T09:24:47+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.47
EVT-1015928,2026-02-04T12:13:54+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.51
EVT-1015929,2026-02-04T08:14:25+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.19
EVT-1015930,2026-02-04T09:38:02+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.87
EVT-1015931,2026-02-04T11:06:59+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.13
EVT-1015932,2026-02-05T13:28:01+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.71
EVT-1015933,2026-02-05T13:44:59+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.16
EVT-1015934,2026-02-05T07:04:29+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.41
EVT-1015935,2026-02-05T17:08:34+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.32
EVT-1015936,2026-02-05T14:06:03+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.85
EVT-1015937,2026-02-05T09:37:47+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.80
EVT-1015938,2026-02-06T08:49:52+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.94
EVT-1015939,2026-02-06T15:39:57+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.61
EVT-1015940,2026-02-06T08:18:30+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.7
EVT-1015941,2026-02-06T08:29:31+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.8
EVT-1015942,2026-02-06T10:54:11+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.71
EVT-1015943,2026-02-06T17:21:28+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.5
EVT-1015944,2026-02-09T11:31:47+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.29
EVT-1015945,2026-02-09T17:40:17+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.13
EVT-1015946,2026-02-09T18:47:19+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.89
EVT-1015947,2026-02-09T14:13:20+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.21
EVT-1015948,2026-02-09T10:12:43+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.96
EVT-1015949,2026-02-09T09:28:57+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.23
EVT-1015950,2026-02-10T17:34:35+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.35
EVT-1015951,2026-02-10T18:31:58+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.47
EVT-1015952,2026-02-10T13:43:59+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.39
EVT-1015953,2026-02-10T08:36:02+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.73
EVT-1015954,2026-02-10T15:48:34+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.28
EVT-1015955,2026-02-10T12:03:34+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.12
EVT-1015956,2026-02-11T13:58:40+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.57
EVT-1015957,2026-02-11T13:23:15+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.71
EVT-1015958,2026-02-11T13:31:59+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.36
EVT-1015959,2026-02-11T11:42:29+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.66
EVT-1015960,2026-02-11T16:09:14+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.88
EVT-1015961,2026-02-11T08:28:03+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.77
EVT-1015962,2026-02-12T16:49:21+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.71
EVT-1015963,2026-02-12T09:02:02+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.95
EVT-1015964,2026-02-12T17:51:33+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.18
EVT-1015965,2026-02-12T08:28:48+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.3
EVT-1015966,2026-02-12T07:02:51+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.23
EVT-1015967,2026-02-12T12:14:15+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.58
EVT-1015968,2026-02-13T12:31:58+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.88
EVT-1015969,2026-02-13T16:31:37+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.2
EVT-1015970,2026-02-13T11:52:31+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.88
EVT-1015971,2026-02-13T10:55:00+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.81
EVT-1015972,2026-02-13T17:57:53+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.3
EVT-1015973,2026-02-13T17:15:27+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.67
EVT-1015974,2026-02-16T09:52:10+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.80
EVT-1015975,2026-02-16T09:32:43+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.9
EVT-1015976,2026-02-16T18:20:11+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.8
EVT-1015977,2026-02-16T15:11:17+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.3
EVT-1015978,2026-02-16T10:21:16+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.63
EVT-1015979,2026-02-16T08:28:50+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.69
EVT-1015980,2026-02-17T11:10:10+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.44
EVT-1015981,2026-02-17T17:29:07+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.63
